Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-01-01;Apertura;45.0;Almacen Central;180.0;0.0;180.0;1.0;180.0;0.0;180.0;1.0;;;
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-01-01;Apertura;108.0;Almacen Central;449.0;0.0;629.0;1.0;449.0;0.0;629.0;1.0;;;
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-03-22;Guía de remisión - R;144.0;Almacen Central;0.0;180.0;449.0;0.0;0.0;180.0;449.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-06-01;Apertura;106.0;Almacen Central;399.0;0.0;848.0;1.0;399.0;0.0;848.0;1.0;;;
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-07-20;Guía de remisión - R;76.0;Almacen Central;0.0;848.0;0.0;0.0;0.0;848.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Online;
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-07-20;Guía de remisión - R;76.0;Almacen Punto de Ventas 1;848.0;0.0;848.0;0.0;848.0;0.0;848.0;1.0;;;
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-10-13;Venta Tienda Sin Doc;23.0;Almacen Punto de Ventas 1;0.0;848.0;0.0;0.0;0.0;848.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
'46;CAJA RECT 100X55X40MM 1/2 (F. G. 1.50);2021-11-11;Ajuste de Entrada;5.0;Almacen Punto de Venta 2;8.0;0.0;8.0;1.0;8.0;0.0;8.0;1.0;;;
'47;CAJA DE PASE 150X150X70MM HCO ESP (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'47;CAJA DE PASE 150X150X70MM HCO ESP (F.G.1.50);2021-01-01;Apertura;47.0;Almacen Central;14.0;0.0;14.0;1.0;14.0;0.0;14.0;1.0;;;
'47;CAJA DE PASE 150X150X70MM HCO ESP (F.G.1.50);2021-03-24;Guía de remisión - R;150.0;Almacen Central;0.0;14.0;0.0;0.0;0.0;14.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
'48;CAJA DE PASE 150X150X100MM 1/2 (F.G.0.75);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'48;CAJA DE PASE 150X150X100MM 1/2 (F.G.0.75);2021-01-01;Apertura;49.0;Almacen Central;75.0;0.0;75.0;1.0;75.0;0.0;75.0;1.0;;;
'48;CAJA DE PASE 150X150X100MM 1/2 (F.G.0.75);2021-03-13;Guía de remisión - R;152.0;Almacen Central;0.0;75.0;0.0;0.0;0.0;75.0;0.0;1.0;ELCONSI;Presencial;Sector B
'49;CAJA DE PASE 650X500X150MM C/H (F.G.1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'49;CAJA DE PASE 650X500X150MM C/H (F.G.1.20);2021-01-01;Apertura;50.0;Almacen Central;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
'49;CAJA DE PASE 650X500X150MM C/H (F.G.1.20);2021-03-12;Guía de remisión - R;153.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
'5;CINTA DE EMBALAJE;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'5;CINTA DE EMBALAJE;2021-01-14;Entrada por Compra -;11.0;Almacen Central;6.0;0.0;6.0;3.813559;22.88;0.0;22.88;3.813446;;;
'5;CINTA DE EMBALAJE;2021-02-02;Entrada por Compra -;32.0;Almacen Central;96.0;0.0;102.0;1.10346;105.93;0.0;128.81;1.185558;;;
'5;CINTA DE EMBALAJE;2021-03-01;Entrada por Compra -;52.0;Almacen Central;72.0;0.0;174.0;1.471281;105.93;0.0;234.74;1.303775;;;
'5;CINTA DE EMBALAJE;2021-03-25;Entrada por Compra -;41.0;Almacen Central;72.0;0.0;246.0;1.471281;105.93;0.0;340.67;1.352792;;;
'5;CINTA DE EMBALAJE;2021-04-21;Entrada por Compra -;64.0;Almacen Central;72.0;0.0;318.0;1.471281;105.93;0.0;446.6;1.379612;;;
'50;CAJA DE PASE 1100X800X200MM (F.G.1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'50;CAJA DE PASE 1100X800X200MM (F.G.1.20);2021-01-01;Apertura;50.0;Almacen Central;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
'50;CAJA DE PASE 1100X800X200MM (F.G.1.20);2021-03-12;Guía de remisión - R;153.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
'51;CAJA DE PASE 500X500X200MM CIEGA (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'51;CAJA DE PASE 500X500X200MM CIEGA (F.G.1.50);2021-01-01;Apertura;58.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
'51;CAJA DE PASE 500X500X200MM CIEGA (F.G.1.50);2021-03-22;Guía de remisión - R;164.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;DRAGON;Online;
'52;CAJA DE PASE 700X700X250MM CIEGA (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'52;CAJA DE PASE 700X700X250MM CIEGA (F.G.1.50);2021-01-01;Apertura;59.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
'52;CAJA DE PASE 700X700X250MM CIEGA (F.G.1.50);2021-03-22;Guía de remisión - R;164.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;DRAGON;Online;
'53;CAJA DE PASE 650X350X150MM CIEGA (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'53;CAJA DE PASE 650X350X150MM CIEGA (F.G.1.50);2021-01-01;Apertura;59.0;Almacen Central;24.0;0.0;24.0;1.0;24.0;0.0;24.0;1.0;;;
'53;CAJA DE PASE 650X350X150MM CIEGA (F.G.1.50);2021-03-22;Guía de remisión - R;164.0;Almacen Central;0.0;24.0;0.0;0.0;0.0;24.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
'54;CAJA DE PASE 800X500X150MM CIEGA (F.G.1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'54;CAJA DE PASE 800X500X150MM CIEGA (F.G.1.20);2021-01-01;Apertura;59.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
'54;CAJA DE PASE 800X500X150MM CIEGA (F.G.1.20);2021-03-22;Guía de remisión - R;164.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
'55;GABINETE ADOSABLE 650X650X200MM (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'55;GABINETE ADOSABLE 650X650X200MM (F.G.1.50);2021-01-01;Apertura;61.0;Almacen Central;32.0;0.0;32.0;1.0;32.0;0.0;32.0;1.0;;;
'55;GABINETE ADOSABLE 650X650X200MM (F.G.1.50);2021-03-06;Guía de remisión - R;165.0;Almacen Central;0.0;32.0;0.0;0.0;0.0;32.0;0.0;1.0;ELCONSI;Presencial;Sector A
'56;BANDEJA RANURADA 700X100MM (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'56;BANDEJA RANURADA 700X100MM (F.G.1.50);2021-01-01;Apertura;62.0;Almacen Central;4.8;0.0;4.8;1.0;4.8;0.0;4.8;1.0;;;
'56;BANDEJA RANURADA 700X100MM (F.G.1.50);2021-03-02;Guía de remisión - R;166.0;Almacen Central;0.0;4.8;0.0;0.0;0.0;4.8;0.0;1.0;SETECOM AIR;Presencial;Sector B
'57;BANDEJA RANURADA 500X100MM SIN TAPA  (F.G.1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'57;BANDEJA RANURADA 500X100MM SIN TAPA  (F.G.1.50);2021-01-01;Apertura;62.0;Almacen Central;4.8;0.0;4.8;1.0;4.8;0.0;4.8;1.0;;;
'57;BANDEJA RANURADA 500X100MM SIN TAPA  (F.G.1.50);2021-03-02;Guía de remisión - R;166.0;Almacen Central;0.0;4.8;0.0;0.0;0.0;4.8;0.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-01-01;Apertura;64.0;Almacen Central;4.0;0.0;4.0;1.0;4.0;0.0;4.0;1.0;;;
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-01-01;Apertura;65.0;Almacen Central;1.0;0.0;5.0;1.0;1.0;0.0;5.0;1.0;;;
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-01-01;Apertura;72.0;Almacen Central;3.0;0.0;8.0;1.0;3.0;0.0;8.0;1.0;;;
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-04-09;Guía de remisión - R;170.0;Almacen Central;0.0;2.0;6.0;0.0;0.0;2.0;6.0;1.0;DRAGON;Presencial;Sector A
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-04-09;Guía de remisión - R;170.0;Almacen Central;0.0;2.0;4.0;0.0;0.0;2.0;4.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-04-10;Guía de remisión - R;171.0;Almacen Central;0.0;1.0;3.0;0.0;0.0;1.0;3.0;1.0;CIM;Presencial;Sector B
'58;CAJA DE PASE  450X250X150MM C/TAPA PINTADA Y DOBLES 90°  (F.G. 1.20);2021-04-14;Guía de remisión - R;178.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;SETECOM AIR;Online;
'59;GABINETE ADOSABLE 500X800X200MM CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'59;GABINETE ADOSABLE 500X800X200MM CIEGA (F.G. 1.50);2021-01-01;Apertura;72.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0;;;
'59;GABINETE ADOSABLE 500X800X200MM CIEGA (F.G. 1.50);2021-04-14;Guía de remisión - R;178.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-02-03;Entrada por Compra -;18.0;Almacen Central;30.0;0.0;30.0;75.0;2250.0;0.0;2250.0;75.0;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-02-17;Entrada por Compra -;26.0;Almacen Central;50.0;0.0;80.0;75.0;3750.0;0.0;6000.0;75.0;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-04-07;Entrada por Compra -;59.0;Almacen Central;30.0;0.0;110.0;77.542372;2326.27;0.0;8326.27;75.693363;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-04-26;Entrada por Compra -;65.0;Almacen Central;10.0;0.0;120.0;77.542372;775.42;0.0;9101.69;75.847416;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-05-17;Entrada por Compra -;81.0;Almacen Central;20.0;0.0;140.0;80.508474;1610.17;0.0;10711.86;76.513285;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-05-26;Entrada por Compra -;82.0;Almacen Central;10.0;0.0;150.0;80.508474;805.08;0.0;11516.94;76.779599;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-06-01;Entrada por Compra -;83.0;Almacen Central;20.0;0.0;170.0;80.508474;1610.17;0.0;13127.11;77.218293;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-07-15;Entrada por Compra -;77.0;Almacen Central;40.0;0.0;210.0;84.745762;3389.83;0.0;16516.94;78.652094;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-07-22;Entrada por Compra -;94.0;Almacen Central;1.0;0.0;211.0;85.59322;85.59;0.0;16602.53;78.684975;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-08-25;Entrada por Compra -;106.0;Almacen Central;20.0;0.0;231.0;91.949152;1838.98;0.0;18441.51;79.833375;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-09-30;Ajuste de Salida;11.0;Almacen Central;0.0;231.0;0.0;0.0;0.0;18442.0;-0.49;79.833375;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-10-01;Entrada por Compra -;160.0;Almacen Central;20.0;0.0;20.0;97.79661;1955.93;0.0;1955.44;97.7965;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-11-03;Entrada por Compra -;169.0;Almacen Central;30.0;0.0;50.0;103.98305;3119.49;0.0;5074.93;101.5084;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-12-06;Entrada por Compra -;178.0;Almacen Central;25.0;0.0;75.0;109.74576;2743.64;0.0;7818.57;104.254133;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-12-09;Entrada por Compra -;180.0;Almacen Central;1.0;0.0;76.0;109.74576;109.75;0.0;7928.32;104.326447;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2021-12-20;Entrada por Compra -;184.0;Almacen Central;1.0;0.0;77.0;109.74576;109.75;0.0;8038.07;104.396882;;;
'60;CAJA DE PASE 650X350X150MM - TIPO C (F.G.1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'60;CAJA DE PASE 650X350X150MM - TIPO C (F.G.1.20);2021-01-01;Apertura;72.0;Almacen Central;18.0;0.0;18.0;1.0;18.0;0.0;18.0;1.0;;;
'60;CAJA DE PASE 650X350X150MM - TIPO C (F.G.1.20);2021-04-14;Guía de remisión - R;178.0;Almacen Central;0.0;18.0;0.0;0.0;0.0;18.0;0.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-01-01;Apertura;89.0;Almacen Central;130.0;0.0;130.0;1.0;130.0;0.0;130.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-01-01;Apertura;110.0;Almacen Central;20.0;0.0;150.0;1.0;20.0;0.0;150.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-01-01;Apertura;146.0;Almacen Central;90.0;0.0;240.0;1.0;90.0;0.0;240.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-01-01;Ajuste de Salida;6.0;Almacen Central;0.0;110.0;130.0;0.0;0.0;110.0;130.0;1.0;Madrid INMOBILIARIA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-05-17;Guía de remisión - R;48.0;Almacen Central;0.0;130.0;0.0;0.0;0.0;130.0;0.0;1.0;JEF;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-05-17;Guía de remisión - R;48.0;Almacen Punto de Ventas 1;130.0;0.0;130.0;0.0;130.0;0.0;130.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-06-01;Apertura;107.0;Almacen Central;20.0;0.0;150.0;1.0;20.0;0.0;150.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-07-07;Guía de remisión - R;93.0;Almacen Central;0.0;20.0;130.0;0.0;0.0;20.0;130.0;1.0;NEVADO CONSTRUCTORA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-07-07;Guía de remisión - R;93.0;Almacen Punto de Ventas 1;20.0;0.0;150.0;0.0;20.0;0.0;150.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-09-09;Entrada por Producci;23.0;Almacen Central;50.0;0.0;200.0;1.0;50.0;0.0;200.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-09-09;Guía de remisión - R;121.0;Almacen Central;0.0;50.0;150.0;0.0;0.0;50.0;150.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-09-09;Guía de remisión - R;121.0;Almacen Punto de Ventas 1;50.0;0.0;200.0;0.0;50.0;0.0;200.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-11;Entrada por Producci;58.0;Almacen Central;60.0;0.0;260.0;1.0;60.0;0.0;260.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-11;Guía de remisión - R;143.0;Almacen Central;0.0;30.0;230.0;0.0;0.0;30.0;230.0;1.0;DRAGON;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-11;Guía de remisión - R;143.0;Almacen Punto de Ventas 1;30.0;0.0;260.0;0.0;30.0;0.0;260.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-11;Guía de remisión - R;146.0;Almacen Central;0.0;30.0;230.0;0.0;0.0;30.0;230.0;1.0;SETECOM AIR;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-11;Guía de remisión - R;146.0;Almacen Punto de Venta 2;30.0;0.0;260.0;0.0;30.0;0.0;260.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-15;Venta Tienda Sin Doc;17.0;Almacen Punto de Ventas 1;0.0;200.0;60.0;0.0;0.0;200.0;60.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-15;Salida por Consumo;38.0;Almacen Punto de Ventas 1;0.0;5.0;55.0;0.0;0.0;5.0;55.0;1.0;CIM;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-18;Entrada por Producci;75.0;Almacen Central;282.0;0.0;337.0;1.0;282.0;0.0;337.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-19;Salida por Consumo;54.0;Almacen Punto de Ventas 1;0.0;6.0;331.0;0.0;0.0;6.0;331.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-19;Venta Tienda Sin Doc;53.0;Almacen Punto de Ventas 1;0.0;10.0;321.0;0.0;0.0;10.0;321.0;1.0;DRAGON;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-21;Venta Tienda Sin Doc;84.0;Almacen Punto de Ventas 1;0.0;1.0;320.0;0.0;0.0;1.0;320.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-26;Guía de remisión - R;165.0;Almacen Central;0.0;50.0;270.0;0.0;0.0;50.0;270.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-26;Guía de remisión - R;165.0;Almacen Punto de Ventas 1;50.0;0.0;320.0;0.0;50.0;0.0;320.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-26;Entrada por Producci;95.0;Almacen Central;50.0;0.0;370.0;1.0;50.0;0.0;370.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-26;Ajuste de Salida;24.0;Almacen Central;0.0;50.0;320.0;0.0;0.0;50.0;320.0;1.0;ELCONSI;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-27;Guía de remisión - R;167.0;Almacen Central;0.0;50.0;270.0;0.0;0.0;50.0;270.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-27;Guía de remisión - R;167.0;Almacen Punto de Ventas 1;50.0;0.0;320.0;0.0;50.0;0.0;320.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-28;Guía de remisión - R;168.0;Almacen Central;0.0;40.0;280.0;0.0;0.0;40.0;280.0;1.0;ELCONSI;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-28;Guía de remisión - R;168.0;Almacen Punto de Venta 2;40.0;0.0;320.0;0.0;40.0;0.0;320.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-29;Guía de remisión - R;170.0;Almacen Central;0.0;40.0;280.0;0.0;0.0;40.0;280.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-29;Guía de remisión - R;170.0;Almacen Punto de Venta 2;40.0;0.0;320.0;0.0;40.0;0.0;320.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-10-30;Salida por Consumo;138.0;Almacen Punto de Ventas 1;0.0;2.0;318.0;0.0;0.0;2.0;318.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-03;Guía de remisión - R;171.0;Almacen Central;0.0;20.0;298.0;0.0;0.0;20.0;298.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-03;Guía de remisión - R;171.0;Almacen Punto de Ventas 1;20.0;0.0;318.0;0.0;20.0;0.0;318.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-04;Salida por Consumo;159.0;Almacen Punto de Ventas 1;0.0;4.0;314.0;0.0;0.0;4.0;314.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-04;Salida por Consumo;165.0;Almacen Punto de Ventas 1;0.0;4.0;310.0;0.0;0.0;4.0;310.0;1.0;ELCONSI;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-04;Venta Tienda Sin Doc;124.0;Almacen Punto de Ventas 1;0.0;10.0;300.0;0.0;0.0;10.0;300.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-09;Venta Tienda Sin Doc;140.0;Almacen Punto de Ventas 1;0.0;2.0;298.0;0.0;0.0;2.0;298.0;1.0;SETECOM AIR;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-10;Venta Tienda Sin Doc;157.0;Almacen Punto de Ventas 1;0.0;20.0;278.0;0.0;0.0;20.0;278.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-11;Salida por Consumo;214.0;Almacen Punto de Ventas 1;0.0;5.0;273.0;0.0;0.0;5.0;273.0;1.0;ELCONSI;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-11;Ajuste de Salida;34.0;Almacen Punto de Ventas 1;0.0;2.0;271.0;0.0;0.0;2.0;271.0;1.0;JEF;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-15;Salida por Consumo;230.0;Almacen Punto de Ventas 1;0.0;2.0;269.0;0.0;0.0;2.0;269.0;1.0;ELCONSI;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-15;Salida por Consumo;236.0;Almacen Punto de Ventas 1;0.0;4.0;265.0;0.0;0.0;4.0;265.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-18;Traspaso entre Almac;71.0;Almacen Punto de Venta 2;0.0;20.0;245.0;0.0;0.0;20.0;245.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-18;Traspaso entre Almac;71.0;Almacen Punto de Ventas 1;20.0;0.0;265.0;0.0;20.0;0.0;265.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-18;Salida por Consumo;256.0;Almacen Punto de Ventas 1;0.0;12.0;253.0;0.0;0.0;12.0;253.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-24;Venta Tienda Sin Doc;200.0;Almacen Punto de Ventas 1;0.0;8.0;245.0;0.0;0.0;8.0;245.0;1.0;Madrid INMOBILIARIA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-24;Guía de remisión - R;191.0;Almacen Central;0.0;82.0;163.0;0.0;0.0;82.0;163.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-24;Guía de remisión - R;191.0;Almacen Punto de Ventas 1;82.0;0.0;245.0;0.0;82.0;0.0;245.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-25;Salida por Consumo;319.0;Almacen Punto de Ventas 1;0.0;10.0;235.0;0.0;0.0;10.0;235.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-11-26;Salida por Consumo;330.0;Almacen Punto de Ventas 1;0.0;3.0;232.0;0.0;0.0;3.0;232.0;1.0;DRAGON;Presencial;Sector A
