Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;14/01/2025;Salida por Consumo;700006640.0;Almacen Punto de Ventas 1;0.0;10.0;69.0;0.0;0.0;10.0;69.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;15/01/2025;Entrada por Producci;38.0;Almacen Central;600.0;0.0;669.0;1.0;600.0;0.0;669.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;15/01/2025;GUIA ELECTRONICA-REM;100001257.0;Almacen Central;0.0;600.0;69.0;0.0;0.0;600.0;69.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;15/01/2025;GUIA ELECTRONICA-REM;100001257.0;Almacen Punto de Ventas 1;600.0;0.0;669.0;0.0;600.0;0.0;669.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;15/01/2025;Salida por Consumo;700006649.0;Almacen Punto de Ventas 1;0.0;35.0;634.0;0.0;0.0;35.0;634.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;16/01/2025;Entrada por Producci;40.0;Almacen Central;840.0;0.0;1474.0;1.0;840.0;0.0;1474.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/01/2025;Salida por Consumo;700006662.0;Almacen Punto de Ventas 1;0.0;20.0;1454.0;0.0;0.0;20.0;1454.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/01/2025;Salida por Consumo;700006672.0;Almacen Punto de Ventas 1;0.0;50.0;1404.0;0.0;0.0;50.0;1404.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/01/2025;Salida por Consumo;700006673.0;Almacen Punto de Ventas 1;0.0;10.0;1394.0;0.0;0.0;10.0;1394.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/01/2025;Venta Tienda Sin Doc;41.0;Almacen Punto de Ventas 1;0.0;100.0;1294.0;0.0;0.0;100.0;1294.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;18/01/2025;Venta Tienda Sin Doc;46.0;Almacen Punto de Ventas 1;0.0;18.0;1276.0;0.0;0.0;18.0;1276.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;18/01/2025;Ajuste de Salida de ;24.0;Almacen Punto de Ventas 1;0.0;21.0;1255.0;0.0;0.0;21.0;1255.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;20/01/2025;Venta Tienda Sin Doc;48.0;Almacen Punto de Ventas 1;0.0;20.0;1235.0;0.0;0.0;20.0;1235.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;21/01/2025;Entrada por Producci;63.0;Almacen Central;450.0;0.0;1685.0;1.0;450.0;0.0;1685.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;22/01/2025;Salida por Consumo;700006716.0;Almacen Punto de Ventas 1;0.0;50.0;1635.0;0.0;0.0;50.0;1635.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;22/01/2025;Salida por Consumo;700006718.0;Almacen Punto de Ventas 1;0.0;100.0;1535.0;0.0;0.0;100.0;1535.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;22/01/2025;Salida por Consumo;700006721.0;Almacen Punto de Ventas 1;0.0;3.0;1532.0;0.0;0.0;3.0;1532.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;23/01/2025;Venta Tienda Sin Doc;59.0;Almacen Punto de Ventas 1;0.0;7.0;1525.0;0.0;0.0;7.0;1525.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;23/01/2025;Salida por Consumo;700006733.0;Almacen Punto de Ventas 1;0.0;100.0;1425.0;0.0;0.0;100.0;1425.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;24/01/2025;Salida por Consumo;700006740.0;Almacen Punto de Ventas 1;0.0;10.0;1415.0;0.0;0.0;10.0;1415.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;25/01/2025;Entrada por Producci;75.0;Almacen Central;550.0;0.0;1965.0;1.0;550.0;0.0;1965.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;27/01/2025;Entrada por Producci;79.0;Almacen Central;250.0;0.0;2215.0;1.0;250.0;0.0;2215.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;27/01/2025;GUIA ELECTRONICA-REM;100001287.0;Almacen Central;0.0;800.0;1415.0;0.0;0.0;800.0;1415.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;27/01/2025;GUIA ELECTRONICA-REM;100001287.0;Almacen Punto de Ventas 1;800.0;0.0;2215.0;0.0;800.0;0.0;2215.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;27/01/2025;Entrada por Producci;88.0;Almacen Central;120.0;0.0;2335.0;1.0;120.0;0.0;2335.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;28/01/2025;Salida por Consumo;700006764.0;Almacen Punto de Ventas 1;0.0;6.0;2329.0;0.0;0.0;6.0;2329.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;28/01/2025;Venta Tienda Sin Doc;75.0;Almacen Punto de Ventas 1;0.0;12.0;2317.0;0.0;0.0;12.0;2317.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;28/01/2025;Venta Tienda Sin Doc;76.0;Almacen Punto de Ventas 1;0.0;10.0;2307.0;0.0;0.0;10.0;2307.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;29/01/2025;Entrada por Producci;89.0;Almacen Central;63.0;0.0;2370.0;1.0;63.0;0.0;2370.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;29/01/2025;Salida por Consumo;700006776.0;Almacen Punto de Ventas 1;0.0;40.0;2330.0;0.0;0.0;40.0;2330.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;29/01/2025;Salida por Consumo;700006778.0;Almacen Punto de Ventas 1;0.0;100.0;2230.0;0.0;0.0;100.0;2230.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;29/01/2025;Salida por Consumo;700006784.0;Almacen Punto de Ventas 1;0.0;15.0;2215.0;0.0;0.0;15.0;2215.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;29/01/2025;Salida por Consumo;700006785.0;Almacen Punto de Ventas 1;0.0;2.0;2213.0;0.0;0.0;2.0;2213.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;30/01/2025;Venta Tienda Sin Doc;78.0;Almacen Punto de Ventas 1;0.0;20.0;2193.0;0.0;0.0;20.0;2193.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;30/01/2025;Venta Tienda Sin Doc;81.0;Almacen Punto de Ventas 1;0.0;10.0;2183.0;0.0;0.0;10.0;2183.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;31/01/2025;Venta Tienda Sin Doc;87.0;Almacen Punto de Ventas 1;0.0;12.0;2171.0;0.0;0.0;12.0;2171.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;03/02/2025;Ajuste de Salida de ;149.0;Almacen Punto de Ventas 1;0.0;108.0;2063.0;0.0;0.0;108.0;2063.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;04/02/2025;Salida por Consumo;700006839.0;Almacen Punto de Ventas 1;0.0;4.0;2059.0;0.0;0.0;4.0;2059.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;06/02/2025;Salida por Consumo;700006861.0;Almacen Punto de Ventas 1;0.0;205.0;1854.0;0.0;0.0;205.0;1854.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;06/02/2025;Salida por Consumo;700006868.0;Almacen Punto de Ventas 1;0.0;20.0;1834.0;0.0;0.0;20.0;1834.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;06/02/2025;Venta Tienda Sin Doc;104.0;Almacen Punto de Ventas 1;0.0;16.0;1818.0;0.0;0.0;16.0;1818.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;06/02/2025;GUIA ELECTRONICA-REM;100001303.0;Almacen Central;0.0;500.0;1318.0;0.0;0.0;500.0;1318.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;06/02/2025;GUIA ELECTRONICA-REM;100001303.0;Almacen Punto de Ventas 1;500.0;0.0;1818.0;0.0;500.0;0.0;1818.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;07/02/2025;Salida por Consumo;700006872.0;Almacen Punto de Ventas 1;0.0;10.0;1808.0;0.0;0.0;10.0;1808.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;07/02/2025;Salida por Consumo;700006873.0;Almacen Punto de Ventas 1;0.0;110.0;1698.0;0.0;0.0;110.0;1698.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;07/02/2025;Venta Tienda Sin Doc;112.0;Almacen Punto de Ventas 1;0.0;50.0;1648.0;0.0;0.0;50.0;1648.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;10/02/2025;Venta Tienda Sin Doc;114.0;Almacen Punto de Ventas 1;0.0;15.0;1633.0;0.0;0.0;15.0;1633.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;10/02/2025;Venta Tienda Sin Doc;115.0;Almacen Punto de Ventas 1;0.0;5.0;1628.0;0.0;0.0;5.0;1628.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;10/02/2025;Venta Tienda Sin Doc;116.0;Almacen Punto de Ventas 1;0.0;34.0;1594.0;0.0;0.0;34.0;1594.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;11/02/2025;Salida por Consumo;700006896.0;Almacen Punto de Ventas 1;0.0;5.0;1589.0;0.0;0.0;5.0;1589.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;11/02/2025;Salida por Consumo;700006901.0;Almacen Punto de Ventas 1;0.0;10.0;1579.0;0.0;0.0;10.0;1579.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;11/02/2025;Venta Tienda Sin Doc;118.0;Almacen Punto de Ventas 1;0.0;10.0;1569.0;0.0;0.0;10.0;1569.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;12/02/2025;Salida por Consumo;700006913.0;Almacen Punto de Ventas 1;0.0;100.0;1469.0;0.0;0.0;100.0;1469.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;12/02/2025;Salida por Consumo;700006921.0;Almacen Punto de Ventas 1;0.0;50.0;1419.0;0.0;0.0;50.0;1419.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;12/02/2025;Venta Tienda Sin Doc;127.0;Almacen Punto de Ventas 1;0.0;50.0;1369.0;0.0;0.0;50.0;1369.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;13/02/2025;Salida por Consumo;700006927.0;Almacen Punto de Ventas 1;0.0;10.0;1359.0;0.0;0.0;10.0;1359.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;13/02/2025;Venta Tienda Sin Doc;129.0;Almacen Punto de Ventas 1;0.0;10.0;1349.0;0.0;0.0;10.0;1349.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;13/02/2025;Venta Tienda Sin Doc;130.0;Almacen Punto de Ventas 1;0.0;6.0;1343.0;0.0;0.0;6.0;1343.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;13/02/2025;Salida por Consumo;700006930.0;Almacen Punto de Ventas 1;0.0;250.0;1093.0;0.0;0.0;250.0;1093.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;14/02/2025;Entrada por Producci;110.0;Almacen Central;7.0;0.0;1100.0;1.0;7.0;0.0;1100.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;14/02/2025;GUIA ELECTRONICA-REM;100001320.0;Almacen Central;0.0;980.0;120.0;0.0;0.0;980.0;120.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;14/02/2025;GUIA ELECTRONICA-REM;100001320.0;Almacen Punto de Ventas 1;980.0;0.0;1100.0;0.0;980.0;0.0;1100.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;14/02/2025;Salida por Consumo;700006938.0;Almacen Punto de Ventas 1;0.0;20.0;1080.0;0.0;0.0;20.0;1080.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/02/2025;Salida por Consumo;700006950.0;Almacen Punto de Ventas 1;0.0;100.0;980.0;0.0;0.0;100.0;980.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/02/2025;Venta Tienda Sin Doc;141.0;Almacen Punto de Ventas 1;0.0;24.0;956.0;0.0;0.0;24.0;956.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/02/2025;Salida por Consumo;700006954.0;Almacen Punto de Ventas 1;0.0;50.0;906.0;0.0;0.0;50.0;906.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/02/2025;Salida por Consumo;700006957.0;Almacen Punto de Ventas 1;0.0;50.0;856.0;0.0;0.0;50.0;856.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;17/02/2025;Salida por Consumo;700006959.0;Almacen Punto de Ventas 1;0.0;45.0;811.0;0.0;0.0;45.0;811.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;18/02/2025;Salida por Consumo;700006964.0;Almacen Punto de Ventas 1;0.0;50.0;761.0;0.0;0.0;50.0;761.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;18/02/2025;Salida por Consumo;700006969.0;Almacen Punto de Ventas 1;0.0;25.0;736.0;0.0;0.0;25.0;736.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;18/02/2025;Venta Tienda Sin Doc;148.0;Almacen Punto de Ventas 1;0.0;10.0;726.0;0.0;0.0;10.0;726.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;18/02/2025;Salida por Consumo;700006983.0;Almacen Punto de Ventas 1;0.0;21.0;705.0;0.0;0.0;21.0;705.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;19/02/2025;Salida por Consumo;700006994.0;Almacen Punto de Ventas 1;0.0;1.0;704.0;0.0;0.0;1.0;704.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;20/02/2025;Salida por Consumo;700007000.0;Almacen Punto de Ventas 1;0.0;50.0;654.0;0.0;0.0;50.0;654.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;21/02/2025;Venta Tienda Sin Doc;156.0;Almacen Punto de Ventas 1;0.0;15.0;639.0;0.0;0.0;15.0;639.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;21/02/2025;Salida por Consumo;700007015.0;Almacen Punto de Ventas 1;0.0;20.0;619.0;0.0;0.0;20.0;619.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;24/02/2025;Salida por Consumo;700007027.0;Almacen Punto de Ventas 1;0.0;100.0;519.0;0.0;0.0;100.0;519.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;24/02/2025;Salida por Consumo;700007029.0;Almacen Punto de Ventas 1;0.0;100.0;419.0;0.0;0.0;100.0;419.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;25/02/2025;Venta Tienda Sin Doc;168.0;Almacen Punto de Ventas 1;0.0;2.0;417.0;0.0;0.0;2.0;417.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;26/02/2025;Salida por Consumo;700007045.0;Almacen Punto de Ventas 1;0.0;50.0;367.0;0.0;0.0;50.0;367.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;26/02/2025;Salida por Consumo;700007049.0;Almacen Punto de Ventas 1;0.0;4.0;363.0;0.0;0.0;4.0;363.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;05/03/2025;Venta Tienda Sin Doc;184.0;Almacen Punto de Ventas 1;0.0;50.0;313.0;0.0;0.0;50.0;313.0;1.0
CPE-01033;CAJA DE PASE 100X100X50MM 3/4 (F. G. 0.80).;26/04/2025;Ajuste de Salida de ;319.0;Almacen Punto de Ventas 1;0.0;313.0;0.0;0.0;0.0;313.0;0.0;1.0
CPE-01034;CAJA DE PASE 100X150X80MM CIEGA (F. G. 1.50);30/12/2024;Saldo Anterior;;;;;0.0;;;;0.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;;Saldo Anterior;;;;;0.0;;;;0.0;0.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;02/01/2025;Entrada por Producci;2.0;Almacen Central;53.0;0.0;53.0;1.0;53.0;0.0;53.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;02/01/2025;Ajuste de Entrada Ca;1.0;Almacen Punto de Ventas 1;87.0;0.0;140.0;1.0;87.0;0.0;140.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;03/01/2025;Salida por Consumo;700006523.0;Almacen Punto de Ventas 1;0.0;12.0;128.0;0.0;0.0;12.0;128.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;03/01/2025;Salida por Consumo;700006527.0;Almacen Punto de Ventas 1;0.0;3.0;125.0;0.0;0.0;3.0;125.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;03/01/2025;Venta Tienda Sin Doc;7.0;Almacen Punto de Ventas 1;0.0;4.0;121.0;0.0;0.0;4.0;121.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;04/01/2025;Salida por Consumo;700006542.0;Almacen Punto de Ventas 1;0.0;4.0;117.0;0.0;0.0;4.0;117.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;06/01/2025;Salida por Consumo;700006548.0;Almacen Punto de Ventas 1;0.0;1.0;116.0;0.0;0.0;1.0;116.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;06/01/2025;Salida por Consumo;700006549.0;Almacen Punto de Ventas 1;0.0;4.0;112.0;0.0;0.0;4.0;112.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;07/01/2025;Salida por Consumo;700006556.0;Almacen Punto de Ventas 1;0.0;10.0;102.0;0.0;0.0;10.0;102.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;08/01/2025;Salida por Consumo;700006567.0;Almacen Punto de Ventas 1;0.0;5.0;97.0;0.0;0.0;5.0;97.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;10/01/2025;Salida por Consumo;700006592.0;Almacen Punto de Ventas 1;0.0;3.0;94.0;0.0;0.0;3.0;94.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;11/01/2025;Venta Tienda Sin Doc;16.0;Almacen Punto de Ventas 1;0.0;20.0;74.0;0.0;0.0;20.0;74.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;14/01/2025;GUIA ELECTRONICA-REM;100001253.0;Almacen Central;0.0;53.0;21.0;0.0;0.0;53.0;21.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;14/01/2025;GUIA ELECTRONICA-REM;100001253.0;Almacen Punto de Ventas 1;53.0;0.0;74.0;0.0;53.0;0.0;74.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;14/01/2025;Salida por Consumo;700006637.0;Almacen Punto de Ventas 1;0.0;5.0;69.0;0.0;0.0;5.0;69.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;18/01/2025;Ajuste de Salida de ;9.0;Almacen Punto de Ventas 1;0.0;13.0;56.0;0.0;0.0;13.0;56.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;22/01/2025;Salida por Consumo;700006717.0;Almacen Punto de Ventas 1;0.0;20.0;36.0;0.0;0.0;20.0;36.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;23/01/2025;Traspaso entre Almac;37.0;Almacen Punto de Ventas 1;0.0;10.0;26.0;0.0;0.0;10.0;26.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;23/01/2025;Traspaso entre Almac;37.0;Almacen Punto de Venta 2;10.0;0.0;36.0;0.0;10.0;0.0;36.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;24/01/2025;Salida por Consumo;700006738.0;Almacen Punto de Ventas 1;0.0;3.0;33.0;0.0;0.0;3.0;33.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;03/02/2025;Ajuste de Entrada Ca;96.0;Almacen Punto de Ventas 1;3.0;0.0;36.0;1.0;3.0;0.0;36.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;04/02/2025;Salida por Consumo;700006839.0;Almacen Punto de Ventas 1;0.0;4.0;32.0;0.0;0.0;4.0;32.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;10/02/2025;Entrada por Producci;103.0;Almacen Central;90.0;0.0;122.0;1.0;90.0;0.0;122.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;10/02/2025;Salida por Consumo;700006888.0;Almacen Punto de Ventas 1;0.0;6.0;116.0;0.0;0.0;6.0;116.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;11/02/2025;Salida por Consumo;700006910.0;Almacen Punto de Ventas 1;0.0;3.0;113.0;0.0;0.0;3.0;113.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;12/02/2025;Venta Tienda Sin Doc;127.0;Almacen Punto de Ventas 1;0.0;6.0;107.0;0.0;0.0;6.0;107.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;13/02/2025;GUIA ELECTRONICA-REM;100001319.0;Almacen Central;0.0;90.0;17.0;0.0;0.0;90.0;17.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;13/02/2025;GUIA ELECTRONICA-REM;100001319.0;Almacen Punto de Ventas 1;90.0;0.0;107.0;0.0;90.0;0.0;107.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;19/02/2025;Salida por Consumo;700006984.0;Almacen Punto de Ventas 1;0.0;20.0;87.0;0.0;0.0;20.0;87.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;21/02/2025;Salida por Consumo;700007006.0;Almacen Punto de Ventas 1;0.0;7.0;80.0;0.0;0.0;7.0;80.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;21/02/2025;Salida por Consumo;700007015.0;Almacen Punto de Ventas 1;0.0;6.0;74.0;0.0;0.0;6.0;74.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;22/02/2025;Venta Tienda Sin Doc;162.0;Almacen Punto de Ventas 1;0.0;8.0;66.0;0.0;0.0;8.0;66.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;25/02/2025;Salida por Consumo;700007037.0;Almacen Punto de Ventas 1;0.0;2.0;64.0;0.0;0.0;2.0;64.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;27/02/2025;Venta Tienda Sin Doc;173.0;Almacen Punto de Ventas 1;0.0;4.0;60.0;0.0;0.0;4.0;60.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;04/03/2025;Salida por Consumo;700007106.0;Almacen Punto de Ventas 1;0.0;6.0;54.0;0.0;0.0;6.0;54.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;04/03/2025;Ajuste de Salida de ;234.0;Almacen Punto de Venta 2;0.0;1.0;53.0;0.0;0.0;1.0;53.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;05/03/2025;Salida por Consumo;700007122.0;Almacen Punto de Ventas 1;0.0;25.0;28.0;0.0;0.0;25.0;28.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;08/03/2025;Venta Tienda Sin Doc;199.0;Almacen Punto de Ventas 1;0.0;1.0;27.0;0.0;0.0;1.0;27.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;10/03/2025;Salida por Consumo;700007160.0;Almacen Punto de Ventas 1;0.0;1.0;26.0;0.0;0.0;1.0;26.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;11/03/2025;Salida por Consumo;700007163.0;Almacen Punto de Ventas 1;0.0;5.0;21.0;0.0;0.0;5.0;21.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;11/03/2025;Salida por Consumo;700007167.0;Almacen Punto de Ventas 1;0.0;3.0;18.0;0.0;0.0;3.0;18.0;1.0
CPE-01035;CAJA DE PASE 200X200X100MM CIEGA (F.G. 0.80).;26/04/2025;Ajuste de Salida de ;261.0;Almacen Punto de Venta 2;0.0;9.0;9.0;0.0;0.0;9.0;9.0;1.0
