Código;Año;Semana;Fecha;Salida;Lag_1;Lag_2;Lag_3;Lag_4;Lag_13;MA_2;MA_13
CER 005;2021;16;2021-04-19;2.0;1000.0;1000.0;5000.0;4500.0;3500.0;1000.0;1790.4615384615386
CER 005;2021;17;2021-04-26;4950.0;2.0;1000.0;1000.0;5000.0;1000.0;501.0;1521.3846153846157
CER 005;2021;18;2021-05-03;1000.0;4950.0;2.0;1000.0;1000.0;1000.0;2476.0;1825.2307692307693
CER 005;2021;19;2021-05-10;3000.0;1000.0;4950.0;2.0;1000.0;200.0;2975.0;1825.2307692307693
CER 005;2021;20;2021-05-17;3000.0;3000.0;1000.0;4950.0;2.0;2.0;2000.0;2040.6153846153843
CER 005;2021;21;2021-05-24;2998.0;3000.0;3000.0;1000.0;4950.0;3530.0;3000.0;2271.230769230769
CER 005;2021;22;2021-05-31;1500.0;2998.0;3000.0;3000.0;1000.0;1522.0;2999.0;2230.3076923076924
CER 005;2021;24;2021-06-14;6500.0;1500.0;2998.0;3000.0;3000.0;172.0;2249.0;2228.6153846153848
CER 005;2021;25;2021-06-21;3000.0;6500.0;1500.0;2998.0;3000.0;850.0;4000.0;2715.3846153846152
CER 005;2021;26;2021-06-28;500.0;3000.0;6500.0;1500.0;2998.0;4500.0;4750.0;2880.769230769231
CER 005;2021;27;2021-07-05;1400.0;500.0;3000.0;6500.0;1500.0;5000.0;1750.0;2573.076923076923
CER 005;2021;28;2021-07-12;3500.0;1400.0;500.0;3000.0;6500.0;1000.0;950.0;2296.153846153846
CER 005;2021;29;2021-07-19;3184.0;3500.0;1400.0;500.0;3000.0;1000.0;2450.0;2488.4615384615386
CER 005;2021;31;2021-08-02;2500.0;3184.0;3500.0;1400.0;500.0;2.0;3342.0;2656.4615384615386
CER 005;2021;32;2021-08-09;2500.0;2500.0;3184.0;3500.0;1400.0;4950.0;2842.0;2848.6153846153848
CER 005;2021;33;2021-08-16;2250.0;2500.0;2500.0;3184.0;3500.0;1000.0;2500.0;2660.153846153846
CER 005;2021;34;2021-08-23;2000.0;2250.0;2500.0;2500.0;3184.0;3000.0;2375.0;2756.3076923076924
CER 005;2021;36;2021-09-06;3600.0;2000.0;2250.0;2500.0;2500.0;3000.0;2125.0;2679.3846153846152
CER 005;2021;37;2021-09-13;1000.0;3600.0;2000.0;2250.0;2500.0;2998.0;2800.0;2725.538461538461
CER 005;2021;38;2021-09-20;2315.0;1000.0;3600.0;2000.0;2250.0;1500.0;2300.0;2571.846153846154
CER 005;2021;40;2021-10-04;3000.0;2315.0;1000.0;3600.0;2000.0;6500.0;1657.5;2634.538461538461
CER 005;2021;41;2021-10-11;77593.0;3000.0;2315.0;1000.0;3600.0;3000.0;2657.5;2365.3076923076924
CER 005;2021;42;2021-10-18;6722.0;77593.0;3000.0;2315.0;1000.0;500.0;40296.5;8103.2307692307695
CER 005;2021;43;2021-10-25;2595.0;6722.0;77593.0;3000.0;2315.0;1400.0;42157.5;8581.846153846154
CER 005;2021;44;2021-11-01;7995.0;2595.0;6722.0;77593.0;3000.0;3500.0;4658.5;8673.76923076923
CER 005;2021;45;2021-11-08;2414.0;7995.0;2595.0;6722.0;77593.0;3184.0;5295.0;9019.53846153846
CER 005;2021;46;2021-11-15;850.0;2414.0;7995.0;2595.0;6722.0;2500.0;5204.5;8960.307692307691
CER 005;2021;47;2021-11-22;931.0;850.0;2414.0;7995.0;2595.0;2500.0;1632.0;8833.384615384615
CER 005;2021;48;2021-11-29;2866.0;931.0;850.0;2414.0;7995.0;2250.0;890.5;8712.692307692309
CER 005;2021;49;2021-12-06;5951.0;2866.0;931.0;850.0;2414.0;2000.0;1898.5;8760.076923076924
CER 005;2021;50;2021-12-13;6853.0;5951.0;2866.0;931.0;850.0;3600.0;4408.5;9064.0
CER 005;2021;51;2021-12-20;3135.0;6853.0;5951.0;2866.0;931.0;1000.0;6402.0;9314.23076923077
CER 005;2021;52;2021-12-27;930.0;3135.0;6853.0;5951.0;2866.0;2315.0;4994.0;9478.46153846154
CER 005;2022;1;2022-01-03;5058.0;930.0;3135.0;6853.0;5951.0;3000.0;2032.5;9371.923076923076
CER 005;2022;2;2022-01-10;6985.0;5058.0;930.0;3135.0;6853.0;77593.0;2994.0;9530.23076923077
CER 005;2022;3;2022-01-17;2499.0;6985.0;5058.0;930.0;3135.0;6722.0;6021.5;4098.846153846154
CER 005;2022;4;2022-01-24;1950.0;2499.0;6985.0;5058.0;930.0;2595.0;4742.0;3774.0
CER 005;2022;5;2022-01-31;829.0;1950.0;2499.0;6985.0;5058.0;7995.0;2224.5;3724.3846153846152
CER 005;2022;6;2022-02-07;6678.0;829.0;1950.0;2499.0;6985.0;2414.0;1389.5;3173.153846153846
CER 005;2022;7;2022-02-14;5915.0;6678.0;829.0;1950.0;2499.0;850.0;3753.5;3501.153846153846
CER 005;2022;8;2022-02-21;3236.0;5915.0;6678.0;829.0;1950.0;931.0;6296.5;3890.769230769231
CER 005;2022;9;2022-02-28;1786.0;3236.0;5915.0;6678.0;829.0;2866.0;4575.5;4068.076923076923
CER 005;2022;10;2022-03-07;1553.0;1786.0;3236.0;5915.0;6678.0;5951.0;2511.0;3985.0
CER 005;2022;11;2022-03-14;2481.0;1553.0;1786.0;3236.0;5915.0;6853.0;1669.5;3646.692307692308
CER 005;2022;12;2022-03-21;3690.0;2481.0;1553.0;1786.0;3236.0;3135.0;2017.0;3310.3846153846152
CER 005;2022;13;2022-03-28;1721.0;3690.0;2481.0;1553.0;1786.0;930.0;3085.5;3353.076923076923
CER 005;2022;14;2022-04-04;1912.0;1721.0;3690.0;2481.0;1553.0;5058.0;2705.5;3413.923076923077
CER 005;2022;15;2022-04-11;431.0;1912.0;1721.0;3690.0;2481.0;6985.0;1816.5;3171.923076923077
CER 005;2022;16;2022-04-18;2840.0;431.0;1912.0;1721.0;3690.0;2499.0;1171.5;2667.769230769231
CER 005;2022;17;2022-04-25;2391.0;2840.0;431.0;1912.0;1721.0;1950.0;1635.5;2694.0
CER 005;2022;18;2022-05-02;1750.0;2391.0;2840.0;431.0;1912.0;829.0;2615.5;2727.923076923077
CER 005;2022;19;2022-05-09;863.0;1750.0;2391.0;2840.0;431.0;6678.0;2070.5;2798.769230769231
CER 005;2022;20;2022-05-16;1064.0;863.0;1750.0;2391.0;2840.0;5915.0;1306.5;2351.4615384615386
CER 005;2022;21;2022-05-23;980.0;1064.0;863.0;1750.0;2391.0;3236.0;963.5;1978.3076923076924
CER 005;2022;22;2022-05-30;2782.0;980.0;1064.0;863.0;1750.0;1786.0;1022.0;1804.7692307692307
CER 005;2022;23;2022-06-06;1385.0;2782.0;980.0;1064.0;863.0;1553.0;1881.0;1881.3846153846157
CER 005;2022;24;2022-06-13;300.0;1385.0;2782.0;980.0;1064.0;2481.0;2083.5;1868.4615384615383
CER 005;2022;25;2022-06-20;1631.0;300.0;1385.0;2782.0;980.0;3690.0;842.5;1700.6923076923076
CER 005;2022;26;2022-06-27;1498.0;1631.0;300.0;1385.0;2782.0;1721.0;965.5;1542.3076923076924
CER 005;2022;27;2022-07-04;1940.0;1498.0;1631.0;300.0;1385.0;1912.0;1564.5;1525.1538461538462
CER 005;2022;28;2022-07-11;273.0;1940.0;1498.0;1631.0;300.0;431.0;1719.0;1527.3076923076924
CER 005;2022;29;2022-07-18;2983.0;273.0;1940.0;1498.0;1631.0;2840.0;1106.5;1515.1538461538462
CER 005;2022;30;2022-07-25;1300.0;2983.0;273.0;1940.0;1498.0;2391.0;1628.0;1526.1538461538462
CER 005;2022;31;2022-08-01;4013.0;1300.0;2983.0;273.0;1940.0;1750.0;2141.5;1442.2307692307693
CER 005;2022;32;2022-08-08;445.0;4013.0;1300.0;2983.0;273.0;863.0;2656.5;1616.3076923076924
CER 005;2022;33;2022-08-15;1662.0;445.0;4013.0;1300.0;2983.0;1064.0;2229.0;1584.1538461538462
CER 005;2022;34;2022-08-22;559.0;1662.0;445.0;4013.0;1300.0;980.0;1053.5;1630.1538461538462
CER 005;2022;35;2022-08-29;961.0;559.0;1662.0;445.0;4013.0;2782.0;1110.5;1597.7692307692307
CER 005;2022;36;2022-09-05;1150.0;961.0;559.0;1662.0;445.0;1385.0;760.0;1457.6923076923076
CER 005;2022;37;2022-09-12;752.0;1150.0;961.0;559.0;1662.0;300.0;1055.5;1439.6153846153843
CER 005;2022;38;2022-09-19;222.0;752.0;1150.0;961.0;559.0;1631.0;951.0;1474.3846153846157
CER 005;2022;39;2022-09-26;1068.0;222.0;752.0;1150.0;961.0;1498.0;487.0;1366.0
CER 005;2022;40;2022-10-03;784.0;1068.0;222.0;752.0;1150.0;1940.0;645.0;1332.923076923077
CER 005;2022;41;2022-10-10;1158.0;784.0;1068.0;222.0;752.0;273.0;926.0;1244.0
CER 005;2022;42;2022-10-17;2059.0;1158.0;784.0;1068.0;222.0;2983.0;971.0;1312.076923076923
CER 005;2022;43;2022-10-24;1397.0;2059.0;1158.0;784.0;1068.0;1300.0;1608.5;1241.0
CER 005;2022;44;2022-10-31;1739.0;1397.0;2059.0;1158.0;784.0;4013.0;1728.0;1248.4615384615386
CER 005;2022;45;2022-11-07;1932.0;1739.0;1397.0;2059.0;1158.0;445.0;1568.0;1073.5384615384614
CER 005;2022;46;2022-11-14;2678.0;1932.0;1739.0;1397.0;2059.0;1662.0;1835.5;1187.923076923077
CER 005;2022;47;2022-11-21;2882.0;2678.0;1932.0;1739.0;1397.0;559.0;2305.0;1266.076923076923
CER 005;2022;48;2022-11-28;869.0;2882.0;2678.0;1932.0;1739.0;961.0;2780.0;1444.7692307692307
CER 005;2022;49;2022-12-05;1350.0;869.0;2882.0;2678.0;1932.0;1150.0;1875.5;1437.6923076923076
CER 005;2022;50;2022-12-12;1965.0;1350.0;869.0;2882.0;2678.0;752.0;1109.5;1453.076923076923
CER 005;2022;51;2022-12-19;852.0;1965.0;1350.0;869.0;2882.0;222.0;1657.5;1546.3846153846157
CER 005;2022;52;2022-12-26;1730.0;852.0;1965.0;1350.0;869.0;1068.0;1408.5;1594.8461538461538
CER 005;2023;1;2023-01-02;759.0;1730.0;852.0;1965.0;1350.0;784.0;1291.0;1645.7692307692307
CER 005;2023;2;2023-01-09;1575.0;759.0;1730.0;852.0;1965.0;1158.0;1244.5;1643.8461538461538
CER 005;2023;3;2023-01-16;1640.0;1575.0;759.0;1730.0;852.0;2059.0;1167.0;1675.923076923077
CER 005;2023;4;2023-01-23;300.0;1640.0;1575.0;759.0;1730.0;1397.0;1607.5;1643.6923076923076
CER 005;2023;5;2023-01-30;1462.0;300.0;1640.0;1575.0;759.0;1739.0;970.0;1559.3076923076924
CER 005;2023;6;2023-02-06;811.0;1462.0;300.0;1640.0;1575.0;1932.0;881.0;1538.0
CER 005;2023;7;2023-02-13;4084.0;811.0;1462.0;300.0;1640.0;2678.0;1136.5;1451.7692307692307
CER 005;2023;8;2023-02-20;1371.0;4084.0;811.0;1462.0;300.0;2882.0;2447.5;1559.923076923077
CER 005;2023;9;2023-02-27;1059.0;1371.0;4084.0;811.0;1462.0;869.0;2727.5;1443.6923076923076
CER 005;2023;10;2023-03-06;693.0;1059.0;1371.0;4084.0;811.0;1350.0;1215.0;1458.3076923076924
CER 005;2023;11;2023-03-13;740.0;693.0;1059.0;1371.0;4084.0;1965.0;876.0;1407.7692307692307
CER 005;2023;12;2023-03-20;1240.0;740.0;693.0;1059.0;1371.0;852.0;716.5;1313.5384615384614
CER 005;2023;13;2023-03-27;1595.0;1240.0;740.0;693.0;1059.0;1730.0;990.0;1343.3846153846157
CER 005;2023;14;2023-04-03;2010.0;1595.0;1240.0;740.0;693.0;759.0;1417.5;1333.0
CER 005;2023;15;2023-04-10;1601.0;2010.0;1595.0;1240.0;740.0;1575.0;1802.5;1429.2307692307693
CER 005;2023;16;2023-04-17;1312.0;1601.0;2010.0;1595.0;1240.0;1640.0;1805.5;1431.2307692307693
CER 005;2023;17;2023-04-24;3955.0;1312.0;1601.0;2010.0;1595.0;300.0;1456.5;1406.0
CER 005;2023;18;2023-05-01;950.0;3955.0;1312.0;1601.0;2010.0;1462.0;2633.5;1687.1538461538462
CER 005;2023;19;2023-05-08;985.0;950.0;3955.0;1312.0;1601.0;811.0;2452.5;1647.7692307692307
CER 005;2023;20;2023-05-15;2690.0;985.0;950.0;3955.0;1312.0;4084.0;967.5;1661.1538461538462
CER 005;2023;21;2023-05-22;3370.0;2690.0;985.0;950.0;3955.0;1371.0;1837.5;1553.923076923077
CER 005;2023;22;2023-05-29;6475.0;3370.0;2690.0;985.0;950.0;1059.0;3030.0;1707.6923076923076
CER 005;2023;23;2023-06-05;1256.0;6475.0;3370.0;2690.0;985.0;693.0;4922.5;2124.3076923076924
CER 005;2023;24;2023-06-12;1111.0;1256.0;6475.0;3370.0;2690.0;740.0;3865.5;2167.6153846153848
CER 005;2023;25;2023-06-19;4982.0;1111.0;1256.0;6475.0;3370.0;1240.0;1183.5;2196.153846153846
CER 005;2023;26;2023-06-26;2136.0;4982.0;1111.0;1256.0;6475.0;1595.0;3046.5;2484.0
CER 005;2023;27;2023-07-03;3250.0;2136.0;4982.0;1111.0;1256.0;2010.0;3559.0;2525.6153846153848
CER 005;2023;28;2023-07-10;2423.0;3250.0;2136.0;4982.0;1111.0;1601.0;2693.0;2621.0
CER 005;2023;29;2023-07-17;2780.0;2423.0;3250.0;2136.0;4982.0;1312.0;2836.5;2684.230769230769
CER 005;2023;30;2023-07-24;2303.0;2780.0;2423.0;3250.0;2136.0;3955.0;2601.5;2797.153846153846
CER 005;2023;31;2023-07-31;3265.0;2303.0;2780.0;2423.0;3250.0;950.0;2541.5;2670.076923076923
CER 005;2023;32;2023-08-07;3917.0;3265.0;2303.0;2780.0;2423.0;985.0;2784.0;2848.153846153846
CER 005;2023;33;2023-08-14;6101.0;3917.0;3265.0;2303.0;2780.0;2690.0;3591.0;3073.692307692308
CER 005;2023;34;2023-08-21;3123.0;6101.0;3917.0;3265.0;2303.0;3370.0;5009.0;3336.076923076923
CER 005;2023;35;2023-08-28;1313.0;3123.0;6101.0;3917.0;3265.0;6475.0;4612.0;3317.076923076923
CER 005;2023;36;2023-09-04;2129.0;1313.0;3123.0;6101.0;3917.0;1256.0;2218.0;2920.0
CER 005;2023;37;2023-09-11;2216.0;2129.0;1313.0;3123.0;6101.0;1111.0;1721.0;2987.153846153846
CER 005;2023;38;2023-09-18;1904.0;2216.0;2129.0;1313.0;3123.0;4982.0;2172.5;3072.153846153846
CER 005;2023;39;2023-09-25;1418.0;1904.0;2216.0;2129.0;1313.0;2136.0;2060.0;2835.3846153846152
CER 005;2023;40;2023-10-02;2343.0;1418.0;1904.0;2216.0;2129.0;3250.0;1661.0;2780.153846153846
CER 005;2023;41;2023-10-09;586.0;2343.0;1418.0;1904.0;2216.0;2423.0;1880.5;2710.3846153846152
CER 005;2023;42;2023-10-16;4842.0;586.0;2343.0;1418.0;1904.0;2780.0;1464.5;2569.076923076923
CER 005;2023;43;2023-10-23;365.0;4842.0;586.0;2343.0;1418.0;2303.0;2714.0;2727.692307692308
CER 005;2023;44;2023-10-30;1280.0;365.0;4842.0;586.0;2343.0;3265.0;2603.5;2578.6153846153848
CER 005;2023;45;2023-11-06;2220.0;1280.0;365.0;4842.0;586.0;3917.0;822.5;2425.923076923077
CER 005;2023;46;2023-11-13;5331.0;2220.0;1280.0;365.0;4842.0;6101.0;1750.0;2295.3846153846152
CER 005;2023;47;2023-11-20;3591.0;5331.0;2220.0;1280.0;365.0;3123.0;3775.5;2236.153846153846
CER 005;2023;48;2023-11-27;3711.0;3591.0;5331.0;2220.0;1280.0;1313.0;4461.0;2272.153846153846
CER 005;2023;49;2023-12-04;2511.0;3711.0;3591.0;5331.0;2220.0;2129.0;3651.0;2456.6153846153848
CER 005;2023;50;2023-12-11;700.0;2511.0;3711.0;3591.0;5331.0;2216.0;3111.0;2486.0
CER 005;2023;51;2023-12-18;670.0;700.0;2511.0;3711.0;3591.0;1904.0;1605.5;2369.3846153846152
CER 005;2023;52;2023-12-25;6200.0;670.0;700.0;2511.0;3711.0;1418.0;685.0;2274.4615384615386
CER 005;2024;1;2024-01-01;3015.0;6200.0;670.0;700.0;2511.0;2343.0;3435.0;2642.3076923076924
CER 005;2024;2;2024-01-08;5335.0;3015.0;6200.0;670.0;700.0;586.0;4607.5;2694.0
CER 005;2024;3;2024-01-15;8990.0;5335.0;3015.0;6200.0;670.0;4842.0;4175.0;3059.3076923076924
CER 005;2024;4;2024-01-22;13309.0;8990.0;5335.0;3015.0;6200.0;365.0;7162.5;3378.3846153846152
CER 005;2024;5;2024-01-29;1511.0;13309.0;8990.0;5335.0;3015.0;1280.0;11149.5;4374.076923076923
CER 005;2024;6;2024-02-05;4058.0;1511.0;13309.0;8990.0;5335.0;2220.0;7410.0;4391.846153846154
CER 005;2024;7;2024-02-12;3169.0;4058.0;1511.0;13309.0;8990.0;5331.0;2784.5;4533.2307692307695
CER 005;2024;8;2024-02-19;5070.0;3169.0;4058.0;1511.0;13309.0;3591.0;3613.5;4366.923076923077
CER 005;2024;9;2024-02-26;7901.0;5070.0;3169.0;4058.0;1511.0;3711.0;4119.5;4480.692307692308
CER 005;2024;10;2024-03-04;625.0;7901.0;5070.0;3169.0;4058.0;2511.0;6485.5;4803.0
CER 005;2024;11;2024-03-11;1056.0;625.0;7901.0;5070.0;3169.0;700.0;4263.0;4657.923076923077
CER 005;2024;12;2024-03-18;1852.0;1056.0;625.0;7901.0;5070.0;670.0;840.5;4685.307692307692
CER 005;2024;13;2024-03-25;2145.0;1852.0;1056.0;625.0;7901.0;6200.0;1454.0;4776.2307692307695
CER 005;2024;14;2024-04-01;8430.0;2145.0;1852.0;1056.0;625.0;3015.0;1998.5;4464.307692307692
CER 005;2024;15;2024-04-08;5434.0;8430.0;2145.0;1852.0;1056.0;5335.0;5287.5;4880.846153846154
CER 005;2024;16;2024-04-15;6161.0;5434.0;8430.0;2145.0;1852.0;8990.0;6932.0;4888.461538461538
CER 005;2024;17;2024-04-22;1573.0;6161.0;5434.0;8430.0;2145.0;13309.0;5797.5;4670.846153846154
CER 005;2024;18;2024-04-29;1574.0;1573.0;6161.0;5434.0;8430.0;1511.0;3867.0;3768.076923076923
CER 005;2024;19;2024-05-06;3695.0;1574.0;1573.0;6161.0;5434.0;4058.0;1573.5;3772.923076923077
CER 005;2024;20;2024-05-13;7017.0;3695.0;1574.0;1573.0;6161.0;3169.0;2634.5;3745.0
CER 005;2024;21;2024-05-20;751.0;7017.0;3695.0;1574.0;1573.0;5070.0;5356.0;4041.0
CER 005;2024;22;2024-05-27;2663.0;751.0;7017.0;3695.0;1574.0;7901.0;3884.0;3708.769230769231
CER 005;2024;23;2024-06-03;3060.0;2663.0;751.0;7017.0;3695.0;625.0;1707.0;3305.846153846154
CER 005;2024;24;2024-06-10;4646.0;3060.0;2663.0;751.0;7017.0;1056.0;2861.5;3493.153846153846
CER 005;2024;25;2024-06-17;3810.0;4646.0;3060.0;2663.0;751.0;1852.0;3853.0;3769.307692307693
CER 005;2024;26;2024-06-24;5249.0;3810.0;4646.0;3060.0;2663.0;2145.0;4228.0;3919.923076923077
CER 005;2024;27;2024-07-01;4250.0;5249.0;3810.0;4646.0;3060.0;8430.0;4529.5;4158.692307692308
CER 005;2024;28;2024-07-08;11864.0;4250.0;5249.0;3810.0;4646.0;5434.0;4749.5;3837.153846153846
CER 005;2024;29;2024-07-15;5970.0;11864.0;4250.0;5249.0;3810.0;6161.0;8057.0;4331.769230769231
CER 005;2024;30;2024-07-22;2499.0;5970.0;11864.0;4250.0;5249.0;1573.0;8917.0;4317.076923076923
CER 005;2024;31;2024-07-29;2625.0;2499.0;5970.0;11864.0;4250.0;1574.0;4234.5;4388.307692307692
CER 005;2024;32;2024-08-05;7785.0;2625.0;2499.0;5970.0;11864.0;3695.0;2562.0;4469.153846153846
CER 005;2024;33;2024-08-12;4222.0;7785.0;2625.0;2499.0;5970.0;7017.0;5205.0;4783.769230769231
CER 005;2024;34;2024-08-19;8818.0;4222.0;7785.0;2625.0;2499.0;751.0;6003.5;4568.769230769231
CER 005;2024;35;2024-08-26;3158.0;8818.0;4222.0;7785.0;2625.0;2663.0;6520.0;5189.307692307692
CER 005;2024;36;2024-09-02;3881.0;3158.0;8818.0;4222.0;7785.0;3060.0;5988.0;5227.384615384615
CER 005;2024;37;2024-09-09;4734.0;3881.0;3158.0;8818.0;4222.0;4646.0;3519.5;5290.538461538462
CER 005;2024;38;2024-09-16;3091.0;4734.0;3881.0;3158.0;8818.0;3810.0;4307.5;5297.307692307692
CER 005;2024;39;2024-09-23;1465.0;3091.0;4734.0;3881.0;3158.0;5249.0;3912.5;5242.0
CER 005;2024;40;2024-09-30;6185.0;1465.0;3091.0;4734.0;3881.0;4250.0;2278.0;4950.923076923077
CER 005;2024;41;2024-10-07;4986.0;6185.0;1465.0;3091.0;4734.0;11864.0;3825.0;5099.769230769231
CER 005;2024;42;2024-10-14;1466.0;4986.0;6185.0;1465.0;3091.0;5970.0;5585.5;4570.692307692308
CER 005;2024;43;2024-10-21;1385.0;1466.0;4986.0;6185.0;1465.0;2499.0;3226.0;4224.2307692307695
CER 005;2024;44;2024-10-28;3956.0;1385.0;1466.0;4986.0;6185.0;2625.0;1425.5;4138.538461538462
CER 005;2024;45;2024-11-04;4430.0;3956.0;1385.0;1466.0;4986.0;7785.0;2670.5;4240.923076923077
CER 005;2024;46;2024-11-11;3042.0;4430.0;3956.0;1385.0;1466.0;4222.0;4193.0;3982.846153846154
CER 005;2024;47;2024-11-18;6164.0;3042.0;4430.0;3956.0;1385.0;8818.0;3736.0;3892.076923076923
CER 005;2024;48;2024-11-25;2225.0;6164.0;3042.0;4430.0;3956.0;3158.0;4603.0;3687.923076923077
CER 005;2024;49;2024-12-02;2860.0;2225.0;6164.0;3042.0;4430.0;3881.0;4194.5;3616.153846153846
CER 005;2024;50;2024-12-09;4284.0;2860.0;2225.0;6164.0;3042.0;4734.0;2542.5;3537.6153846153848
CER 005;2024;51;2024-12-16;2749.0;4284.0;2860.0;2225.0;6164.0;3091.0;3572.0;3503.0
CER 005;2024;52;2024-12-23;775.0;2749.0;4284.0;2860.0;2225.0;1465.0;3516.5;3476.692307692308
CER 005;2025;1;2024-12-30;729.0;775.0;2749.0;4284.0;2860.0;6185.0;1762.0;3423.6153846153848
CER 005;2025;2;2025-01-06;2272.0;729.0;775.0;2749.0;4284.0;4986.0;752.0;3003.923076923077
CER 005;2025;3;2025-01-13;3182.0;2272.0;729.0;775.0;2749.0;1466.0;1500.5;2795.153846153846
CER 005;2025;4;2025-01-20;7849.0;3182.0;2272.0;729.0;775.0;1385.0;2727.0;2927.153846153846
CER 005;2025;5;2025-01-27;3255.0;7849.0;3182.0;2272.0;729.0;3956.0;5515.5;3424.3846153846152
CER 005;2025;6;2025-02-03;3208.0;3255.0;7849.0;3182.0;2272.0;4430.0;5552.0;3370.4615384615386
CER 005;2025;7;2025-02-10;1646.0;3208.0;3255.0;7849.0;3182.0;3042.0;3231.5;3276.4615384615386
CER 005;2025;8;2025-02-17;1558.0;1646.0;3208.0;3255.0;7849.0;6164.0;2427.0;3169.076923076923
CER 005;2025;9;2025-02-24;530.0;1558.0;1646.0;3208.0;3255.0;2225.0;1602.0;2814.769230769231
CER 005;2025;10;2025-03-03;703.0;530.0;1558.0;1646.0;3208.0;2860.0;1044.0;2684.3846153846152
CER 005;2025;11;2025-03-10;2305.0;703.0;530.0;1558.0;1646.0;4284.0;616.5;2518.4615384615386
CER 005;2025;12;2025-03-17;10180.0;2305.0;703.0;530.0;1558.0;2749.0;1504.0;2366.230769230769
CER 005;2025;13;2025-03-24;6860.0;10180.0;2305.0;703.0;530.0;775.0;6242.5;2937.846153846154
CER 005;2025;14;2025-03-31;5353.0;6860.0;10180.0;2305.0;703.0;729.0;8520.0;3405.923076923077
CER 005;2025;15;2025-04-07;5613.0;5353.0;6860.0;10180.0;2305.0;2272.0;6106.5;3761.6153846153848
CER 005;2025;16;2025-04-14;1904.0;5613.0;5353.0;6860.0;10180.0;3182.0;5483.0;4018.6153846153848
CER 005;2025;17;2025-04-21;7636.0;1904.0;5613.0;5353.0;6860.0;7849.0;3758.5;3920.307692307693
CER 005;2025;18;2025-04-28;4150.0;7636.0;1904.0;5613.0;5353.0;3255.0;4770.0;3903.923076923077
CER 005;2025;19;2025-05-05;7429.0;4150.0;7636.0;1904.0;5613.0;3208.0;5893.0;3972.769230769231
CER 005;2025;20;2025-05-12;6517.0;7429.0;4150.0;7636.0;1904.0;1646.0;5789.5;4297.461538461538
CER 005;2025;21;2025-05-19;1981.0;6517.0;7429.0;4150.0;7636.0;1558.0;6973.0;4672.153846153846
CER 005;2025;22;2025-05-26;4589.0;1981.0;6517.0;7429.0;4150.0;530.0;4249.0;4704.692307692308
CEO 001;2020;53;2020-12-28;600.0;;;;;;;
CEO 001;2021;2;2021-01-11;9500.0;600.0;;;;;600.0;600.0
CEO 001;2021;3;2021-01-18;1792.0;9500.0;600.0;;;;5050.0;5050.0
CEO 001;2021;4;2021-01-25;1200.0;1792.0;9500.0;600.0;;;5646.0;3964.0
CEO 001;2021;5;2021-02-01;3932.0;1200.0;1792.0;9500.0;600.0;;1496.0;3273.0
CEO 001;2021;6;2021-02-08;500.0;3932.0;1200.0;1792.0;9500.0;;2566.0;3404.8
CEO 001;2021;7;2021-02-15;3941.0;500.0;3932.0;1200.0;1792.0;;2216.0;2920.6666666666665
CEO 001;2021;8;2021-02-22;1350.0;3941.0;500.0;3932.0;1200.0;;2220.5;3066.428571428572
CEO 001;2021;9;2021-03-01;200.0;1350.0;3941.0;500.0;3932.0;;2645.5;2851.875
CEO 001;2021;10;2021-03-08;9650.0;200.0;1350.0;3941.0;500.0;;775.0;2557.222222222222
CEO 001;2021;11;2021-03-15;500.0;9650.0;200.0;1350.0;3941.0;;4925.0;3266.5
CEO 001;2021;12;2021-03-22;1000.0;500.0;9650.0;200.0;1350.0;;5075.0;3015.0
CEO 001;2021;14;2021-04-05;5150.0;1000.0;500.0;9650.0;200.0;;750.0;2847.083333333333
CEO 001;2021;15;2021-04-12;2000.0;5150.0;1000.0;500.0;9650.0;600.0;3075.0;3024.230769230769
CEO 001;2021;16;2021-04-19;2066.0;2000.0;5150.0;1000.0;500.0;9500.0;3575.0;3131.923076923077
CEO 001;2021;17;2021-04-26;500.0;2066.0;2000.0;5150.0;1000.0;1792.0;2033.0;2560.076923076923
CEO 001;2021;18;2021-05-03;1700.0;500.0;2066.0;2000.0;5150.0;1200.0;1283.0;2460.692307692308
CEO 001;2021;19;2021-05-10;5000.0;1700.0;500.0;2066.0;2000.0;3932.0;1100.0;2499.153846153846
CEO 001;2021;20;2021-05-17;1000.0;5000.0;1700.0;500.0;2066.0;500.0;3350.0;2581.3076923076924
CEO 001;2021;21;2021-05-24;2500.0;1000.0;5000.0;1700.0;500.0;3941.0;3000.0;2619.769230769231
CEO 001;2021;22;2021-05-31;1003.0;2500.0;1000.0;5000.0;1700.0;1350.0;1750.0;2508.923076923077
CEO 001;2021;24;2021-06-14;5500.0;1003.0;2500.0;1000.0;5000.0;200.0;1751.5;2482.230769230769
CEO 001;2021;25;2021-06-21;2000.0;5500.0;1003.0;2500.0;1000.0;9650.0;3251.5;2889.923076923077
CEO 001;2021;26;2021-06-28;4600.0;2000.0;5500.0;1003.0;2500.0;500.0;3750.0;2301.4615384615386
CEO 001;2021;27;2021-07-05;5750.0;4600.0;2000.0;5500.0;1003.0;1000.0;3300.0;2616.846153846154
CEO 001;2021;28;2021-07-12;500.0;5750.0;4600.0;2000.0;5500.0;5150.0;5175.0;2982.230769230769
CEO 001;2021;29;2021-07-19;5300.0;500.0;5750.0;4600.0;2000.0;2000.0;3125.0;2624.538461538461
