Código;Año;Semana;Fecha;Salida;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Empresa_Modo;Canal_Modo;Punto_Modo;Mes;Trimestre;Lag_1;Lag_2;Lag_3;Lag_4;Lag_13;MA_2;MA_4;MA_8;MA_13
CEO 006;2024;49;2024-12-02;2845.0;177.8125;328.06995570050805;10.0;1000.0;SETECOM AIR;Presencial;Sector B;12;4;1305.0;2393.0;4586.0;5133.0;5965.0;1849.0;3354.25;2867.75;2992.769230769231
CEO 006;2024;50;2024-12-09;1669.0;119.21428571428571;155.4230844013693;20.0;410.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector B;12;4;2845.0;1305.0;2393.0;4586.0;805.0;2075.0;2782.25;2937.125;2752.769230769231
CEO 006;2024;51;2024-12-16;1396.0;174.5;335.8685967543175;10.0;1000.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;12;4;1669.0;2845.0;1305.0;2393.0;2750.0;2257.0;2053.0;2910.375;2819.230769230769
CEO 006;2024;52;2024-12-23;3219.0;189.35294117647058;358.2228603077403;3.0;1500.0;NEVADO CONSTRUCTORA;Presencial;Sector B;12;4;1396.0;1669.0;2845.0;1305.0;3224.0;1532.5;1803.75;2888.625;2715.076923076923
CEO 006;2025;1;2024-12-30;619.0;61.9;43.36524466026272;4.0;150.0;Madrid INMOBILIARIA;Presencial;Sector B;12;4;3219.0;1396.0;1669.0;2845.0;3220.0;2307.5;2282.25;2818.25;2714.6923076923076
CEO 006;2025;2;2025-01-06;2930.0;293.0;378.21363745316694;30.0;1000.0;ELCONSI;Presencial;Sector B;1;1;619.0;3219.0;1396.0;1669.0;2290.0;1919.0;1725.75;2254.0;2514.6153846153848
CEO 006;2025;3;2025-01-13;2487.0;138.16666666666666;145.7807580298741;8.0;500.0;ELCONSI;Presencial;Sector B;1;1;2930.0;619.0;3219.0;1396.0;1883.0;1774.5;2041.0;2047.0;2563.846153846154
CEO 006;2025;4;2025-01-20;3701.0;264.35714285714283;509.64657545021515;1.0;2000.0;SETECOM AIR;Online;Sector B;1;1;2487.0;2930.0;619.0;3219.0;1570.0;2708.5;2313.75;2058.75;2610.3076923076924
CEO 006;2025;5;2025-01-27;2304.0;256.0;502.36764426065497;1.0;1530.0;ELCONSI;Presencial;Sector B;1;1;3701.0;2487.0;2930.0;619.0;3782.0;3094.0;2434.25;2358.25;2774.230769230769
CEO 006;2025;6;2025-02-03;1210.0;93.07692307692308;81.39048013379855;4.0;300.0;ELCONSI;Presencial;Sector A;2;1;2304.0;3701.0;2487.0;2930.0;5133.0;3002.5;2855.5;2290.625;2660.5384615384614
CEO 006;2025;7;2025-02-10;806.0;57.57142857142857;76.36724457485711;6.0;300.0;NEVADO CONSTRUCTORA;Online;Sector B;2;1;1210.0;2304.0;3701.0;2487.0;4586.0;1757.0;2425.5;2233.25;2358.769230769231
CEO 006;2025;8;2025-02-17;1450.0;161.11111111111111;315.9887040878378;1.0;1000.0;PROCISA INGENIEROS S.A.C.;Online;Sector B;2;1;806.0;1210.0;2304.0;3701.0;2393.0;1008.0;2005.25;2159.5;2068.0
CEO 006;2025;9;2025-02-24;235.0;78.33333333333333;105.6330125166055;10.0;200.0;ELCONSI;Presencial;Sector A;2;1;1450.0;806.0;1210.0;2304.0;1305.0;1128.0;1442.5;1938.375;1995.4615384615386
CEO 006;2025;10;2025-03-03;36.0;36.0;;36.0;36.0;NEVADO CONSTRUCTORA;Presencial;Sector B;3;1;235.0;1450.0;806.0;1210.0;2845.0;842.5;925.25;1890.375;1913.1538461538462
CEO 006;2025;11;2025-03-10;6048.0;432.0;617.9568070541948;25.0;2000.0;Madrid INMOBILIARIA;Online;Sector B;3;1;36.0;235.0;1450.0;806.0;1669.0;135.5;631.75;1528.625;1697.076923076923
CEO 006;2025;12;2025-03-17;4650.0;332.14285714285717;589.199960460448;50.0;2150.0;NEVADO CONSTRUCTORA;Presencial;Sector B;3;1;6048.0;36.0;235.0;1450.0;1396.0;3042.0;1942.25;1973.75;2033.923076923077
CEO 006;2025;13;2025-03-24;9089.0;649.2142857142857;976.1601522584001;50.0;2894.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;3;1;4650.0;6048.0;36.0;235.0;3219.0;5349.0;2742.25;2092.375;2284.230769230769
CEO 006;2025;14;2025-03-31;719.0;89.875;96.78612282465173;7.0;300.0;ELCONSI;Presencial;Sector A;3;1;9089.0;4650.0;6048.0;36.0;619.0;6869.5;4955.75;2940.5;2735.769230769231
CEO 006;2025;15;2025-04-07;4270.0;266.875;491.7278210555103;10.0;1850.0;Madrid INMOBILIARIA;Online;Sector A;4;2;719.0;9089.0;4650.0;6048.0;2930.0;4904.0;5126.5;2879.125;2743.4615384615386
CEO 006;2025;16;2025-04-14;600.0;150.0;91.28709291752769;50.0;250.0;ELCONSI;Online;Sector A;4;2;4270.0;719.0;9089.0;4650.0;2487.0;2494.5;4682.0;3312.125;2846.5384615384614
CEO 006;2025;17;2025-04-21;1161.0;105.54545454545455;132.73384168053272;50.0;500.0;ELCONSI;Presencial;Sector A;4;2;600.0;4270.0;719.0;9089.0;3701.0;2435.0;3669.5;3205.875;2701.3846153846152
CEO 006;2025;18;2025-04-28;406.0;67.66666666666667;38.89301565405628;6.0;100.0;SETECOM AIR;Online;Sector B;4;2;1161.0;600.0;4270.0;719.0;2304.0;880.5;1687.5;3321.625;2506.0
CEO 006;2025;19;2025-05-05;5352.0;486.54545454545456;639.7579798074211;15.0;2000.0;Madrid INMOBILIARIA;Online;Sector B;5;2;406.0;1161.0;600.0;4270.0;1210.0;783.5;1609.25;3367.875;2360.0
CEO 006;2025;20;2025-05-12;5343.0;333.9375;654.4414889812533;12.0;2000.0;NEVADO CONSTRUCTORA;Presencial;Sector A;5;2;5352.0;406.0;1161.0;600.0;806.0;2879.0;1879.75;3280.875;2678.6153846153848
CEO 006;2025;21;2025-05-19;776.0;70.54545454545455;65.71356577810039;1.0;200.0;NEVADO CONSTRUCTORA;Presencial;Sector A;5;2;5343.0;5352.0;406.0;1161.0;1450.0;5347.5;3065.5;3367.5;3027.6153846153848
CEO 006;2025;22;2025-05-26;2149.0;179.08333333333334;251.46894199459064;12.0;922.0;NEVADO CONSTRUCTORA;Presencial;Sector A;5;2;776.0;5343.0;5352.0;406.0;235.0;3059.5;2969.25;2328.375;2975.769230769231
CERE 002;2020;53;2020-12-28;631.0;210.33333333333334;170.03038944063303;21.0;350.0;Madrid INMOBILIARIA;Presencial;Sector A;12;4;;;;;;;;;
CERE 002;2021;2;2021-01-11;1000.0;1000.0;;1000.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector B;1;1;631.0;;;;;631.0;631.0;631.0;631.0
CERE 002;2021;3;2021-01-18;4660.0;1553.3333333333333;405.3669119863304;1247.0;2013.0;Madrid INMOBILIARIA;Presencial;Sector B;1;1;1000.0;631.0;;;;815.5;815.5;815.5;815.5
CERE 002;2021;5;2021-02-01;2000.0;2000.0;;2000.0;2000.0;ELCONSI;Online;Unknown;2;1;4660.0;1000.0;631.0;;;2830.0;2097.0;2097.0;2097.0
CERE 002;2021;7;2021-02-15;684.0;342.0;39.59797974644666;314.0;370.0;Madrid INMOBILIARIA;Presencial;Sector B;2;1;2000.0;4660.0;1000.0;631.0;;3330.0;2072.75;2072.75;2072.75
CERE 002;2021;9;2021-03-01;4681.0;1170.25;554.0218858492867;681.0;1650.0;NEVADO CONSTRUCTORA;Presencial;Sector B;3;1;684.0;2000.0;4660.0;1000.0;;1342.0;2086.0;1795.0;1795.0
CERE 002;2021;11;2021-03-15;700.0;700.0;;700.0;700.0;DRAGON;Online;Unknown;3;1;4681.0;684.0;2000.0;4660.0;;2682.5;3006.25;2276.0;2276.0
CERE 002;2021;13;2021-03-29;1796.0;359.2;502.3675944963011;46.0;1250.0;SETECOM AIR;Presencial;Sector B;3;1;700.0;4681.0;684.0;2000.0;;2690.5;2016.25;2050.8571428571427;2050.8571428571427
CERE 002;2021;14;2021-04-05;2700.0;1350.0;1555.6349186104046;250.0;2450.0;NEVADO CONSTRUCTORA;Online;Sector A;4;2;1796.0;700.0;4681.0;684.0;;1248.0;1965.25;2019.0;2019.0
CERE 002;2021;15;2021-04-12;260.0;260.0;;260.0;260.0;SETECOM AIR;Presencial;Sector A;4;2;2700.0;1796.0;700.0;4681.0;;2248.0;2469.25;2277.625;2094.6666666666665
CERE 002;2021;16;2021-04-19;5805.0;967.5;896.9935897206847;110.0;2350.0;PROCISA INGENIEROS S.A.C.;Online;Sector A;4;2;260.0;2700.0;1796.0;700.0;;1480.0;1364.0;2185.125;1911.2
CERE 002;2021;19;2021-05-10;1855.0;927.5;526.794551983978;555.0;1300.0;PROCISA INGENIEROS S.A.C.;Online;Sector A;5;2;5805.0;260.0;2700.0;1796.0;;3032.5;2640.25;2328.25;2265.181818181818
CERE 002;2021;21;2021-05-24;4000.0;2000.0;282.842712474619;1800.0;2200.0;Madrid INMOBILIARIA;Presencial;Sector A;5;2;1855.0;5805.0;260.0;2700.0;;3830.0;2655.0;2310.125;2231.0
CERE 002;2021;22;2021-05-31;3250.0;1083.3333333333333;1661.5755575156168;50.0;3000.0;Madrid INMOBILIARIA;Presencial;Sector A;5;2;4000.0;1855.0;5805.0;260.0;631.0;2927.5;2980.0;2724.625;2367.076923076923
CERE 002;2021;26;2021-06-28;217.0;217.0;;217.0;217.0;JEF;Presencial;Sector A;6;2;3250.0;4000.0;1855.0;5805.0;1000.0;3625.0;3727.5;2545.75;2568.5384615384614
CERE 002;2021;29;2021-07-19;3050.0;3050.0;;3050.0;3050.0;NEVADO CONSTRUCTORA;Online;Unknown;7;3;217.0;3250.0;4000.0;1855.0;4660.0;1733.5;2330.5;2485.375;2508.3076923076924
CERE 002;2021;31;2021-08-02;21.0;21.0;;21.0;21.0;ELCONSI;Online;Unknown;8;3;3050.0;217.0;3250.0;4000.0;2000.0;1633.5;2629.25;2642.125;2384.4615384615386
CERE 002;2021;33;2021-08-16;150.0;150.0;;150.0;150.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B;8;3;21.0;3050.0;217.0;3250.0;684.0;1535.5;1634.5;2307.25;2232.230769230769
CERE 002;2021;34;2021-08-23;4300.0;1075.0;1106.42065538685;100.0;2350.0;SETECOM AIR;Online;Sector A;8;3;150.0;21.0;3050.0;217.0;4681.0;85.5;859.5;2293.5;2191.153846153846
CERE 002;2021;36;2021-09-06;2700.0;2700.0;;2700.0;2700.0;SETECOM AIR;Online;Unknown;9;3;4300.0;150.0;21.0;3050.0;700.0;2225.0;1880.25;2105.375;2161.846153846154
CERE 002;2021;38;2021-09-20;1500.0;1500.0;;1500.0;1500.0;Madrid INMOBILIARIA;Presencial;Sector B;9;3;2700.0;4300.0;150.0;21.0;1796.0;3500.0;1792.75;2211.0;2315.6923076923076
CERE 002;2021;41;2021-10-11;10500.0;5250.0;4596.194077712559;2000.0;8500.0;ELCONSI;Online;Sector A;10;4;1500.0;2700.0;4300.0;150.0;2700.0;2100.0;2162.5;1898.5;2292.923076923077
CERE 002;2021;42;2021-10-18;1000.0;1000.0;;1000.0;1000.0;ELCONSI;Online;Unknown;10;4;10500.0;1500.0;2700.0;4300.0;260.0;6000.0;4750.0;2804.75;2892.923076923077
CERE 002;2021;44;2021-11-01;50.0;50.0;;50.0;50.0;Madrid INMOBILIARIA;Presencial;Sector B;11;4;1000.0;10500.0;1500.0;2700.0;5805.0;5750.0;3925.0;2902.625;2949.846153846154
CERE 002;2021;46;2021-11-15;3293.0;1097.6666666666667;857.680787550551;293.0;2000.0;ELCONSI;Presencial;Sector A;11;4;50.0;1000.0;10500.0;1500.0;1855.0;525.0;3262.5;2527.625;2507.153846153846
CERE 002;2021;48;2021-11-29;2176.0;2176.0;;2176.0;2176.0;PROCISA INGENIEROS S.A.C.;Online;Unknown;11;4;3293.0;50.0;1000.0;10500.0;4000.0;1671.5;3710.75;2936.625;2617.769230769231
CERE 002;2021;51;2021-12-20;324.0;324.0;;324.0;324.0;PROCISA INGENIEROS S.A.C.;Online;Unknown;12;4;2176.0;3293.0;50.0;1000.0;3250.0;2734.5;1629.75;3189.875;2477.4615384615386
CERE 002;2021;52;2021-12-27;1000.0;1000.0;;1000.0;1000.0;SETECOM AIR;Presencial;Sector B;12;4;324.0;2176.0;3293.0;50.0;217.0;1250.0;1460.75;2692.875;2252.3846153846152
CERE 002;2022;1;2022-01-03;1045.0;522.5;82.73149339882606;464.0;581.0;ELCONSI;Online;Unknown;1;1;1000.0;324.0;2176.0;3293.0;3050.0;662.0;1698.25;2480.375;2312.6153846153848
CERE 002;2022;2;2022-01-10;2455.0;1227.5;604.5762979144981;800.0;1655.0;ELCONSI;Online;Unknown;1;1;1045.0;1000.0;324.0;2176.0;21.0;1022.5;1136.25;2423.5;2158.3846153846152
CERE 002;2022;3;2022-01-17;4950.0;1650.0;259.8076211353316;1500.0;1950.0;Madrid INMOBILIARIA;Online;Sector B;1;1;2455.0;1045.0;1000.0;324.0;150.0;1750.0;1206.0;1417.875;2345.6153846153848
CERE 002;2022;4;2022-01-24;1600.0;533.3333333333334;565.7360986655646;82.0;1168.0;NEVADO CONSTRUCTORA;Online;Sector A;1;1;4950.0;2455.0;1045.0;1000.0;4300.0;3702.5;2362.5;1911.625;2714.846153846154
CERE 002;2022;5;2022-01-31;200.0;200.0;;200.0;200.0;NEVADO CONSTRUCTORA;Online;Unknown;1;1;1600.0;4950.0;2455.0;1045.0;2700.0;3275.0;2512.5;2105.375;2507.153846153846
CERE 002;2022;6;2022-02-07;1065.0;532.5;661.1448404094219;65.0;1000.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Unknown;2;1;200.0;1600.0;4950.0;2455.0;1500.0;900.0;2301.25;1718.75;2314.846153846154
CERE 002;2022;7;2022-02-14;1000.0;1000.0;;1000.0;1000.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;2;1;1065.0;200.0;1600.0;4950.0;10500.0;632.5;1953.75;1579.875;2281.3846153846152
CERE 002;2022;9;2022-02-28;2000.0;500.0;244.94897427831782;200.0;800.0;ELCONSI;Presencial;Sector B;2;1;1000.0;1065.0;200.0;1600.0;1000.0;1032.5;966.25;1664.375;1550.6153846153845
CERE 002;2022;10;2022-03-07;4000.0;2000.0;707.1067811865476;1500.0;2500.0;ELCONSI;Online;Unknown;3;1;2000.0;1000.0;1065.0;200.0;50.0;1500.0;1066.25;1789.375;1627.5384615384614
CERE 002;2022;11;2022-03-14;9047.0;1809.4;1461.8983548797091;177.0;3500.0;JEF;Online;Unknown;3;1;4000.0;2000.0;1000.0;1065.0;3293.0;3000.0;2016.25;2158.75;1931.3846153846155
CERE 002;2022;12;2022-03-21;3923.0;1307.6666666666667;459.22362018229563;880.0;1793.0;JEF;Online;Sector A;3;1;9047.0;4000.0;2000.0;1000.0;2176.0;6523.5;4011.75;2982.75;2374.0
CERE 002;2022;17;2022-04-25;6000.0;2000.0;866.0254037844386;1000.0;2500.0;NEVADO CONSTRUCTORA;Online;Unknown;4;2;3923.0;9047.0;4000.0;2000.0;324.0;6485.0;4742.5;2854.375;2508.3846153846152
CERE 002;2022;18;2022-05-02;4000.0;1333.3333333333333;808.2903768654761;400.0;1800.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A;5;2;6000.0;3923.0;9047.0;4000.0;1000.0;4961.5;5742.5;3404.375;2945.0
CERE 002;2022;20;2022-05-16;2200.0;2200.0;;2200.0;2200.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Unknown;5;2;4000.0;6000.0;3923.0;9047.0;1045.0;5000.0;5742.5;3879.375;3175.769230769231
CERE 002;2022;21;2022-05-23;1108.0;369.3333333333333;461.4914228166471;1.0;887.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;5;2;2200.0;4000.0;6000.0;3923.0;2455.0;3100.0;4030.75;4021.25;3264.6153846153848
CERE 002;2022;23;2022-06-06;6000.0;2000.0;0.0;2000.0;2000.0;PROCISA INGENIEROS S.A.C.;Online;Unknown;6;2;1108.0;2200.0;4000.0;6000.0;4950.0;1654.0;3327.0;4034.75;3161.0
CERE 002;2022;31;2022-08-01;5.0;5.0;;5.0;5.0;ARCHENGINE CONSULTORA S.A.C.;Online;Unknown;8;3;6000.0;1108.0;2200.0;4000.0;1600.0;3554.0;3327.0;4534.75;3241.769230769231
CERE 002;2022;32;2022-08-08;4003.0;1334.3333333333333;1152.9684875716828;3.0;2000.0;Madrid INMOBILIARIA;Presencial;Sector A;8;3;5.0;6000.0;1108.0;2200.0;200.0;3002.5;2328.25;4035.375;3119.076923076923
CERE 002;2022;34;2022-08-22;2000.0;2000.0;;2000.0;2000.0;SETECOM AIR;Online;Unknown;8;3;4003.0;5.0;6000.0;1108.0;1065.0;2004.0;2779.0;3404.875;3411.6153846153848
CERE 002;2022;36;2022-09-05;2700.0;2700.0;;2700.0;2700.0;NEVADO CONSTRUCTORA;Online;Unknown;9;3;2000.0;4003.0;5.0;6000.0;1000.0;3001.5;3002.0;3164.5;3483.5384615384614
CERE 002;2022;38;2022-09-19;2025.0;1012.5;406.5863991822648;725.0;1300.0;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A;9;3;2700.0;2000.0;4003.0;5.0;2000.0;2350.0;2177.0;2752.0;3614.3076923076924
CERE 002;2022;40;2022-10-03;1950.0;975.0;35.35533905932738;950.0;1000.0;ELCONSI;Online;Sector B;10;4;2025.0;2700.0;2000.0;4003.0;4000.0;2362.5;2682.0;2505.125;3616.230769230769
CERE 002;2022;41;2022-10-10;880.0;440.0;367.6955262170047;180.0;700.0;ELCONSI;Online;Sector B;10;4;1950.0;2025.0;2700.0;2000.0;9047.0;1987.5;2168.75;2473.875;3458.5384615384614
CERE 002;2022;42;2022-10-17;200.0;200.0;;200.0;200.0;ELCONSI;Presencial;Sector A;10;4;880.0;1950.0;2025.0;2700.0;3923.0;1415.0;1888.75;2445.375;2830.3076923076924
CERE 002;2022;43;2022-10-24;3600.0;1800.0;1060.6601717798212;1050.0;2550.0;ELCONSI;Online;Sector B;10;4;200.0;880.0;1950.0;2025.0;6000.0;540.0;1263.75;1720.375;2543.923076923077
CERE 002;2022;44;2022-10-31;500.0;500.0;;500.0;500.0;Madrid INMOBILIARIA;Online;Unknown;10;4;3600.0;200.0;880.0;1950.0;4000.0;1900.0;1657.5;2169.75;2359.3076923076924
CERE 002;2022;45;2022-11-07;154.0;77.0;32.526911934581186;54.0;100.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A;11;4;500.0;3600.0;200.0;880.0;2200.0;2050.0;1295.0;1731.875;2090.076923076923
