Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-23;Salida por Consumo;700006445.0;Almacen Punto de Ventas 1;0.0;50.0;11367.0;0.0;0.0;50.0;11367.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-23;Salida por Consumo;700006446.0;Almacen Punto de Ventas 1;0.0;50.0;11317.0;0.0;0.0;50.0;11317.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Salida por Consumo;700006458.0;Almacen Punto de Ventas 1;0.0;100.0;11217.0;0.0;0.0;100.0;11217.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Salida por Consumo;700006460.0;Almacen Punto de Ventas 1;0.0;100.0;11117.0;0.0;0.0;100.0;11117.0;1.0;ELCONSI;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Venta Tienda Sin Doc;850.0;Almacen Punto de Ventas 1;0.0;50.0;11067.0;0.0;0.0;50.0;11067.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;GUIA ELECTRONICA-REM;100001222.0;Almacen Central;0.0;1500.0;9567.0;0.0;0.0;1500.0;9567.0;1.0;ELCONSI;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Salida por Consumo;700006466.0;Almacen Punto de Ventas 1;0.0;50.0;11017.0;0.0;0.0;50.0;11017.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Salida por Consumo;700006467.0;Almacen Punto de Ventas 1;0.0;300.0;10717.0;0.0;0.0;300.0;10717.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Salida por Consumo;700006471.0;Almacen Punto de Ventas 1;0.0;100.0;10617.0;0.0;0.0;100.0;10617.0;1.0;NEVADO CONSTRUCTORA;Online;
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-26;Salida por Consumo;700006474.0;Almacen Punto de Ventas 1;0.0;100.0;10517.0;0.0;0.0;100.0;10517.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-27;GUIA ELECTRONICA-REM;100001224.0;Almacen Central;0.0;500.0;10017.0;0.0;0.0;500.0;10017.0;1.0;SETECOM AIR;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-27;Salida por Consumo;700006483.0;Almacen Punto de Ventas 1;0.0;36.0;10481.0;0.0;0.0;36.0;10481.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-28;Venta Tienda Sin Doc;857.0;Almacen Punto de Ventas 1;0.0;3.0;10478.0;0.0;0.0;3.0;10478.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-28;Salida por Consumo;700006487.0;Almacen Punto de Ventas 1;0.0;100.0;10378.0;0.0;0.0;100.0;10378.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-28;Salida por Consumo;700006488.0;Almacen Punto de Ventas 1;0.0;50.0;10328.0;0.0;0.0;50.0;10328.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-28;Venta Tienda Sin Doc;858.0;Almacen Punto de Ventas 1;0.0;80.0;10248.0;0.0;0.0;80.0;10248.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 006;CAJA OCTOG 100X40MM  3/4 (F. G. 0.75).;2024-12-31;Salida por Consumo;700006504.0;Almacen Punto de Ventas 1;0.0;100.0;10148.0;0.0;0.0;100.0;10148.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-03;Salida por Consumo;700003438.0;Almacen Punto de Ventas 1;0.0;50.0;1254.0;0.0;0.0;50.0;1253.98;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-04;Venta Tienda Sin Doc;10.0;Almacen Punto de Ventas 1;0.0;228.0;1026.0;0.0;0.0;228.0;1025.98;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-05;GUIA ELECTRONICA-REM;100000523.0;Almacen Central;0.0;400.0;626.0;0.0;0.0;400.0;625.98;1.0;ELCONSI;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-05;Salida por Consumo;700003461.0;Almacen Punto de Ventas 1;0.0;10.0;1016.0;0.0;0.0;10.0;1015.98;1.0;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-10;Salida por Consumo;700003503.0;Almacen Punto de Ventas 1;0.0;100.0;916.0;0.0;0.0;100.0;915.98;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-17;Salida por Consumo;700003569.0;Almacen Punto de Ventas 1;0.0;50.0;866.0;0.0;0.0;50.0;865.98;1.0;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-23;Salida por Consumo;700003611.0;Almacen Punto de Ventas 1;0.0;50.0;816.0;0.0;0.0;50.0;815.98;1.0;DRAGON;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-25;Venta Tienda Sin Doc;61.0;Almacen Punto de Ventas 1;0.0;1.0;815.0;0.0;0.0;1.0;814.98;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-26;Salida por Consumo;700003641.0;Almacen Punto de Ventas 1;0.0;100.0;715.0;0.0;0.0;100.0;714.98;1.0;ELCONSI;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-27;Salida por Consumo;700003646.0;Almacen Punto de Ventas 1;0.0;500.0;215.0;0.0;0.0;500.0;214.98;1.0;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-29;GUIA ELECTRONICA-REM;100000578.0;Almacen Central;0.0;1000.0;215.0;0.0;0.0;1000.0;214.98;1.0;NEVADO CONSTRUCTORA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-29;GUIA ELECTRONICA-REM;100000579.0;Almacen Central;0.0;1279.0;1215.0;0.0;0.0;1279.0;1214.98;1.0;PROCISA INGENIEROS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-30;Salida por Consumo;700003658.0;Almacen Punto de Ventas 1;0.0;500.0;1994.0;0.0;0.0;500.0;1993.98;1.0;ELCONSI;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-01-31;Salida por Consumo;700003671.0;Almacen Punto de Ventas 1;0.0;70.0;1924.0;0.0;0.0;70.0;1923.98;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-01;Salida por Consumo;700003685.0;Almacen Punto de Ventas 1;0.0;50.0;1874.0;0.0;0.0;50.0;1873.98;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-06;Salida por Consumo;700003714.0;Almacen Punto de Ventas 1;0.0;75.0;1799.0;0.0;0.0;75.0;1798.98;1.0;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-07;Salida por Consumo;700003721.0;Almacen Punto de Ventas 1;0.0;200.0;1599.0;0.0;0.0;200.0;1598.98;1.0;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-07;Salida por Consumo;700003728.0;Almacen Punto de Ventas 1;0.0;10.0;1589.0;0.0;0.0;10.0;1588.98;1.0;PROCISA INGENIEROS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-15;Salida por Consumo;700003807.0;Almacen Punto de Ventas 1;0.0;8.0;1581.0;0.0;0.0;8.0;1580.98;1.0;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-16;Salida por Consumo;700003824.0;Almacen Punto de Ventas 1;0.0;50.0;1531.0;0.0;0.0;50.0;1530.98;1.0;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-17;Salida por Consumo;700003826.0;Almacen Punto de Ventas 1;0.0;50.0;1481.0;0.0;0.0;50.0;1480.98;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-19;GUIA ELECTRONICA-REM;100000619.0;Almacen Central;0.0;10.0;1481.0;0.0;0.0;10.0;1480.98;1.0;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-20;Salida por Consumo;700003834.0;Almacen Punto de Ventas 1;0.0;400.0;1081.0;0.0;0.0;400.0;1080.98;1.0;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-20;Salida por Consumo;700003837.0;Almacen Punto de Ventas 1;0.0;150.0;931.0;0.0;0.0;150.0;930.98;1.0;ELCONSI;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-21;Salida por Consumo;700003849.0;Almacen Punto de Ventas 1;0.0;200.0;731.0;0.0;0.0;200.0;730.98;1.0;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-24;GUIA ELECTRONICA-REM;100000634.0;Almacen Punto de Ventas 1;0.0;75.0;656.0;0.0;0.0;75.0;655.98;1.0;CIM;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-24;Salida por Consumo;700003874.0;Almacen Punto de Ventas 1;0.0;100.0;556.0;0.0;0.0;100.0;555.98;1.0;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-26;Salida por Consumo;700003883.0;Almacen Punto de Ventas 1;0.0;5.0;551.0;0.0;0.0;5.0;550.98;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-28;Salida por Consumo;700003902.0;Almacen Punto de Ventas 1;0.0;100.0;451.0;0.0;0.0;100.0;450.98;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-02-29;Salida por Consumo;700003922.0;Almacen Punto de Ventas 1;0.0;1.0;450.0;0.0;0.0;1.0;449.98;1.0;DRAGON;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-01;Salida por Consumo;700003930.0;Almacen Punto de Ventas 1;0.0;250.0;200.0;0.0;0.0;250.0;199.98;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-11;Salida por Consumo;700003980.0;Almacen Punto de Ventas 1;0.0;50.0;150.0;0.0;0.0;50.0;149.98;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-11;Venta Tienda Sin Doc;126.0;Almacen Punto de Ventas 1;0.0;10.0;518.0;0.0;0.0;10.0;517.98;1.0;CIM;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-13;Venta Tienda Sin Doc;136.0;Almacen Punto de Ventas 1;0.0;25.0;493.0;0.0;0.0;25.0;492.98;1.0;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-14;Salida por Consumo;700004024.0;Almacen Punto de Ventas 1;0.0;15.0;478.0;0.0;0.0;15.0;477.98;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-15;Salida por Consumo;700004034.0;Almacen Punto de Ventas 1;0.0;30.0;448.0;0.0;0.0;30.0;447.98;1.0;DRAGON;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-15;Salida por Consumo;700004036.0;Almacen Punto de Ventas 1;0.0;40.0;408.0;0.0;0.0;40.0;407.98;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-19;Salida por Consumo;700004066.0;Almacen Punto de Ventas 1;0.0;100.0;308.0;0.0;0.0;100.0;307.98;1.0;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-20;Salida por Consumo;700004080.0;Almacen Punto de Ventas 1;0.0;50.0;258.0;0.0;0.0;50.0;257.98;1.0;ELCONSI;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-21;GUIA ELECTRONICA-REM;100000689.0;Almacen Central;0.0;1700.0;258.0;0.0;0.0;1700.0;257.98;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-21;Salida por Consumo;700004089.0;Almacen Punto de Ventas 1;0.0;34.0;1924.0;0.0;0.0;34.0;1923.98;1.0;PROCISA INGENIEROS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-21;Salida por Consumo;700004092.0;Almacen Punto de Ventas 1;0.0;1000.0;924.0;0.0;0.0;1000.0;923.98;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-22;Salida por Consumo;700004099.0;Almacen Punto de Ventas 1;0.0;1000.0;129.0;0.0;0.0;1037.29;134.91;1.03729;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-22;Salida por Consumo;700004111.0;Almacen Punto de Ventas 1;0.0;100.0;111.0;0.0;0.0;110.71;126.08;1.10709;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-26;Salida por Consumo;700004129.0;Almacen Punto de Ventas 1;0.0;250.0;111.0;0.0;0.0;397.83;194.35;1.591303;ELCONSI;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-03-26;Salida por Consumo;700004135.0;Almacen Punto de Ventas 1;0.0;300.0;111.0;0.0;0.0;533.12;220.55;1.777083;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-01;Salida por Consumo;700004163.0;Almacen Punto de Ventas 1;0.0;169.0;192.0;0.0;0.0;309.76;376.89;1.832912;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-03;GUIA ELECTRONICA-REM;100000708.0;Almacen Central;0.0;750.0;192.0;0.0;0.0;892.67;234.22;1.190232;NEVADO CONSTRUCTORA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-04;GUIA ELECTRONICA-REM;100000712.0;Almacen Central;0.0;500.0;1442.0;0.0;0.0;546.88;1580.01;1.093765;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-05;Salida por Consumo;700004216.0;Almacen Punto de Ventas 1;0.0;400.0;1542.0;0.0;0.0;437.51;1689.38;1.093765;ELCONSI;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-05;Salida por Consumo;700004218.0;Almacen Punto de Ventas 1;0.0;200.0;1342.0;0.0;0.0;218.75;1470.63;1.093765;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-09;Venta Tienda Sin Doc;184.0;Almacen Punto de Ventas 1;0.0;500.0;1642.0;0.0;0.0;529.61;1741.02;1.059229;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-09;Salida por Consumo;700004241.0;Almacen Punto de Ventas 1;0.0;200.0;1442.0;0.0;0.0;211.85;1529.17;1.059229;SETECOM AIR;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-10;GUIA ELECTRONICA-REM;100000721.0;Almacen Central;0.0;1000.0;442.0;0.0;0.0;1059.23;469.94;1.059229;ELCONSI;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-12;GUIA ELECTRONICA-REM;100000731.0;Almacen Central;0.0;385.0;1057.0;0.0;0.0;407.8;1121.37;1.059229;ELCONSI;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-17;Salida por Consumo;700004290.0;Almacen Punto de Ventas 1;0.0;250.0;1192.0;0.0;0.0;264.81;1264.36;1.059229;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-18;Venta Tienda Sin Doc;200.0;Almacen Punto de Ventas 1;0.0;600.0;2864.0;0.0;0.0;612.43;2923.93;1.02071489;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-19;GUIA ELECTRONICA-REM;100000742.0;Almacen Central;0.0;1000.0;1864.0;0.0;0.0;1020.71;1903.22;1.02071489;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-20;Ajuste de Salida de ;103.0;Almacen Punto de Ventas 1;0.0;347.0;2517.0;0.0;0.0;354.19;2569.74;1.02071489;NEVADO CONSTRUCTORA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-24;Salida por Consumo;700004347.0;Almacen Punto de Ventas 1;0.0;700.0;1817.0;0.0;0.0;714.5;1855.24;1.02071489;ARCHENGINE CONSULTORA S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-24;Salida por Consumo;700004349.0;Almacen Punto de Ventas 1;0.0;300.0;1517.0;0.0;0.0;306.21;1549.03;1.02071489;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-25;GUIA ELECTRONICA-REM;100000767.0;Almacen Central;0.0;1272.0;245.0;0.0;0.0;1298.35;250.68;1.02071489;PROCISA INGENIEROS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-29;Salida por Consumo;700004373.0;Almacen Punto de Ventas 1;0.0;100.0;1417.0;0.0;0.0;102.07;1446.96;1.02071489;Madrid INMOBILIARIA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-04-30;Venta Tienda Sin Doc;233.0;Almacen Punto de Ventas 1;0.0;1.0;1416.0;0.0;0.0;1.02;1445.94;1.02071489;NEVADO CONSTRUCTORA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-02;Ajuste de Salida de ;200.0;Almacen Central;0.0;30.0;1386.0;0.0;0.0;30.62;1415.32;1.02071489;ELCONSI;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-02;Salida por Consumo;700004389.0;Almacen Punto de Ventas 1;0.0;700.0;686.0;0.0;0.0;714.5;700.82;1.02071489;ELCONSI;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-08;Salida por Consumo;700004418.0;Almacen Punto de Ventas 1;0.0;20.0;666.0;0.0;0.0;20.41;680.41;1.02071489;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-09;GUIA ELECTRONICA-REM;100000785.0;Almacen Central;0.0;1000.0;666.0;0.0;0.0;1008.5;671.91;1.00850092;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-10;Salida por Consumo;700004444.0;Almacen Punto de Ventas 1;0.0;20.0;2916.0;0.0;0.0;20.1;2930.31;1.00486;CIM;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-10;Salida por Consumo;700004448.0;Almacen Punto de Ventas 1;0.0;50.0;2866.0;0.0;0.0;50.24;2880.07;1.00486;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-11;Salida por Consumo;700004451.0;Almacen Punto de Ventas 1;0.0;20.0;2846.0;0.0;0.0;20.1;2859.97;1.00486;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-17;Salida por Consumo;700004503.0;Almacen Punto de Ventas 1;0.0;15.0;2831.0;0.0;0.0;15.07;2844.9;1.00486;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-22;Salida por Consumo;700004542.0;Almacen Punto de Ventas 1;0.0;70.0;2761.0;0.0;0.0;70.34;2774.56;1.00486;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-29;Salida por Consumo;700004590.0;Almacen Punto de Ventas 1;0.0;200.0;2561.0;0.0;0.0;200.97;2573.59;1.00486;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-29;Salida por Consumo;700004594.0;Almacen Punto de Ventas 1;0.0;160.0;2401.0;0.0;0.0;160.78;2412.81;1.00486;PROCISA INGENIEROS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-29;Salida por Consumo;700004595.0;Almacen Punto de Ventas 1;0.0;100.0;2301.0;0.0;0.0;100.49;2312.32;1.00486;Madrid INMOBILIARIA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-29;Venta Tienda Sin Doc;305.0;Almacen Punto de Ventas 1;0.0;50.0;2251.0;0.0;0.0;50.24;2262.08;1.00486;SETECOM AIR;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-30;GUIA ELECTRONICA-REM;100000821.0;Almacen Central;0.0;500.0;1751.0;0.0;0.0;502.43;1759.65;1.00486;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-05-30;Salida por Consumo;700004606.0;Almacen Punto de Ventas 1;0.0;268.0;1983.0;0.0;0.0;269.3;1992.78;1.00486;SETECOM AIR;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-01;Salida por Consumo;700004621.0;Almacen Punto de Ventas 1;0.0;400.0;1583.0;0.0;0.0;401.94;1590.84;1.00486;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-01;Venta Tienda Sin Doc;311.0;Almacen Punto de Ventas 1;0.0;20.0;1563.0;0.0;0.0;20.1;1570.74;1.00486;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-03;GUIA ELECTRONICA-REM;100000826.0;Almacen Central;0.0;500.0;1063.0;0.0;0.0;502.43;1068.31;1.00486;PROCISA INGENIEROS S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-03;Salida por Consumo;700004625.0;Almacen Punto de Ventas 1;0.0;250.0;1313.0;0.0;0.0;251.22;1319.52;1.00486;Madrid INMOBILIARIA;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-04;GUIA ELECTRONICA-REM;100000828.0;Almacen Central;0.0;270.0;1043.0;0.0;0.0;271.31;1048.21;1.00486;ELCONSI;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-04;Salida por Consumo;700004628.0;Almacen Punto de Ventas 1;0.0;1000.0;313.0;0.0;0.0;1004.86;314.66;1.00486;NEVADO CONSTRUCTORA;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-04;Salida por Consumo;700004631.0;Almacen Punto de Ventas 1;0.0;150.0;163.0;0.0;0.0;150.73;163.93;1.00486;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-06;Salida por Consumo;700004656.0;Almacen Punto de Ventas 1;0.0;15.0;148.0;0.0;0.0;15.07;148.86;1.00486;SETECOM AIR;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-11;GUIA ELECTRONICA-REM;100000845.0;Almacen Central;0.0;10.0;138.0;0.0;0.0;10.05;138.81;1.00486;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CEO 009;CAJA OCTOG 100X40MM  3/4 (F. G. 1.20).;2024-06-12;Salida por Consumo;700004697.0;Almacen Punto de Ventas 1;0.0;177.0;138.0;0.0;0.0;255.91;212.9;1.445844;CIM;Presencial;Sector B
