Código;Salida_Total;Descripción;Stock_Promedio;Rotacion
CPE-00593;1.0;CAJA DE PASE 800X700X200MM HCO ESP (F.G. 1.50);0.14285714285714285;7.0
CPE-00339;1.0;CAJA DE PASE 1200X200X300MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
TP-0012;1.0;TAPA CIEGA 130X700MM (F.G. 0.75);0.14285714285714285;7.0
CPE-00710;1.0;CAJA DE PASE 500X270X80MM (F°G°0.70);0.14285714285714285;7.0
CPE-00594;1.0;CAJA DE PASE 400X400X250MM HCO ESP (F. G. 1.50);0.14285714285714285;7.0
TP-0026;1.0;TAPA CIEGA 550X360MM (F.G. 0.75);0.14285714285714285;7.0
TPB-0008;1.0;TAPA BISELADA 15X15” (F.G 0.90);0.14285714285714285;7.0
TPB-0009;1.0;TAPA BISELADA 24X15” (F.G 0.90);0.14285714285714285;7.0
'41;1.0;CAJA DE PASE 500X300X300MM CIEGA (F.G.1.15);0.14285714285714285;7.0
'42;1.0;CAJA DE PASE 400X300X100MM CIEGA (F.G.1.15);0.14285714285714285;7.0
CPE-00568;1.0;CAJA DE PASE 600X600X250MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
TR-00044;1.0;TEE RANURADA 300X100MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
CPE-00512;1.0;CAJA DE PASE 600X400X150MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00550;1.0;CAJA BORNERA 200X200X50MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.20);0.14285714285714285;7.0
CTF-00012;2.0;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-00831;2.0;CAJA DE PASE 400X400X250MM CIEGA (F. G. 1.50);0.2857142857142857;7.0
TBC-00017;1.0;TUBERIA CONDUIT FLEXIBLE LIVIANO 32MM 1 1/4”;0.14285714285714285;7.0
CPAU-00001;1.0;CAJA PAU HORIZONTAL 300X350X60MM (F.G. 1.20);0.14285714285714285;7.0
CPE-00067;1.0;CAJA DE PASE 200X300X100MM (F. G.1.50);0.14285714285714285;7.0
TR-00024;1.0;TEE RANURADA 500X150MM  C/T(F.G. 1.20);0.14285714285714285;7.0
CPE-00558;1.0;CAJA DE PASE 300X300X300MM C/TAPA PINTADA Y DOBLES 90° (F.G. 1.20);0.14285714285714285;7.0
CJBAME-00098;1.0;CAJA BANCO MEDIDOR 1930X250X250MM (F.G. 1.50);0.14285714285714285;7.0
TPC-00060;1.0;TAPA CIEGA 450X450MM (F.G. 1.20);0.14285714285714285;7.0
TPCH-00002;1.0;TAPA CIEGA 250X250MM C/DOBLES 90° (F.G 1.20);0.14285714285714285;7.0
TPF-00001;1.0;TAPA FINAL 200X100mm (F°G° 1.00);0.14285714285714285;7.0
TPF-00002;1.0;TAPA FINAL 100X90mm (F°G° 1.50);0.14285714285714285;7.0
TPF-00003;1.0;TAPA FINAL 250X140mm (F°G° 1.50);0.14285714285714285;7.0
TPF-00004;1.0;TAPA FINAL 350X150mm (F°G° 1.50);0.14285714285714285;7.0
TR-00026;1.0;TEE 400X100MM (F.G. 1.20);0.14285714285714285;7.0
CPE-00063;1.0;CAJA DE PASE 200X200X50MM 1  (F.G. 1.20);0.14285714285714285;7.0
TR-00034;1.0;TEE  600X100MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
TR-00040;1.0;TEE RANURADA CON REDUCCION 600X450X400MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
TR-00041;1.0;TEE RANURADA CON REDUCCION 600X600X300MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
TR-00042;1.0;TEE RANURADA CON REDUCCION 600X400X300MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
TR-00043;1.0;TEE RANURADA CON REDUCCION 600X600X400MM C/TAPA (F.G. 1.50);0.14285714285714285;7.0
CJBAME-00097;1.0;CAJA BANCO MEDIDOR 1250X250X250MM (F.G. 1.50);0.14285714285714285;7.0
TPB-0010;1.0;TAPA BISELADA 14X14” (F.G 0.90);0.14285714285714285;7.0
CPE-00595;1.0;CAJA DE PASE 250X200X200MM HCO ESP (F.G. 1.50);0.14285714285714285;7.0
CPE-00666;1.0;CAJA DE PASE 250X160X100MM CIEGA (F. G. 1.50)	;0.14285714285714285;7.0
CJBAME-00070;1.0;CAJA BANCO MEDIDOR 2030X200X200MM (F.G. 1.20);0.14285714285714285;7.0
CPE-00642;1.0;CAJA DE PASE 250X250X50MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00641;1.0;CAJA DE PASE 600X400X250MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CPE-00625;1.0;CAJA DE PASE 450X450X150MM CIEGA (F.G. 0.70);0.14285714285714285;7.0
CPE-00603;1.0;CAJA DE PASE 800X800X250MM HCO ESP (F.G. 1.50);0.14285714285714285;7.0
CJBAME-00101;1.0;CAJA BANCO MEDIDOR 1490X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00622;1.0;CAJA DE PASE 700X500X150MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00404;1.0;CAJA DE PASE 500X700X180MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00617;1.0;CAJA DE PASE 750X200X250MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CJBAME-00100;1.0;CAJA BANCO MEDIDOR 2001X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CJBAME-00099;1.0;CAJA BANCO MEDIDOR 1650X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00321;1.0;CAJA DE PASE 350X350X150MM (F.G. 0.90);0.14285714285714285;7.0
CPE-00610;1.0;CAJA DE PASE 450X450X100MM HCO ESP (F.G.1.50);0.14285714285714285;7.0
CPE-00386;1.0;CAJA DE PASE 250X250X300MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00609;1.0;CAJA DE PASE 500X500X250MM HCO ESP (F.G.1.50);0.14285714285714285;7.0
CPE-00398;1.0;CAJA DE PASE 1200X300X250MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CPE-00608;1.0;CAJA DE PASE 600X600X150MM HCO ESP (F.G.1.50);0.14285714285714285;7.0
CPE-00387;1.0;CAJA BORNERA 400X300X200MM CIEGA  C/BARRA DE COBRE Y AISLADORES  (F.G. 1.50);0.14285714285714285;7.0
CPE-00607;1.0;CAJA DE PASE 650X650X250MM HCO ESP (F.G.1.50);0.14285714285714285;7.0
CPE-00388;1.0;CAJA DE PASE 2030X200X200MM  (F. G. 1.50);0.14285714285714285;7.0
CJBAME-00104;1.0;CAJA BANCO MEDIDOR 320X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00696;1.0;CAJA DE PASE 400X300X100 MM CIEGA (F°G° 0.70);0.14285714285714285;7.0
CPE-00391;1.0;CAJA DE PASE 600X400X200MM CIEGA (F. G. 0.90);0.14285714285714285;7.0
CJBAME-00102;1.0;CAJA BANCO MEDIDOR 350X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00282;1.0;CAJA DE PASE 350X350X150MM (F.G. 1.20);0.14285714285714285;7.0
TPB-0011;1.0;TAPA BISELADA 9X9” (F.G 0.90);0.14285714285714285;7.0
CJBAME-00103;1.0;CAJA BANCO MEDIDOR 1230X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00597;1.0;CAJA DE PASE 1200X1200X200MM HCO ESP (F.G. 1.50);0.14285714285714285;7.0
TPB-0012;1.0;TAPA BISELADA 12X12” (F.G 1.20);0.14285714285714285;7.0
TPB-0013;1.0;TAPA BISELADA 16X13” (F.G 1.20);0.14285714285714285;7.0
'97;1.0;TAPA CIEGA 300X300MM (F.G.1.20);0.14285714285714285;7.0
TPC-00047;1.0;TAPA CIEGA 250X250MM (F.G.1.50);0.14285714285714285;7.0
CPE-00598;1.0;CAJA DE PASE 700X500X200MM HCO ESP (F. G. 1.50);0.14285714285714285;7.0
CJBAME-00069;1.0;CAJA BANCO MEDIDOR 1150X350X210MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00358;1.0;CAJA DE PASE 600X900X350MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPEH-00059;1.0;CAJA DE PASE 400X400X250MM HERMETICA (F.G. 1.20);0.14285714285714285;7.0
CPE-00323;1.0;CAJA DE PASE 800X700X820MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00478;1.0;CAJA DE PASE 2000X600X600MM CIEGA (F.G.1.50);0.14285714285714285;7.0
CJBAME-00169;1.0;CAJA BANCO MEDIDOR 1500X300X250MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00455;1.0;CAJA DE PASE 500X800X250MM CIEGA (F.G.1.50);0.14285714285714285;7.0
CPE-00633;1.0;CAJA DE PASE 350X350X80MM (F.G. 0.90);0.14285714285714285;7.0
CPE-00337;1.0;CAJA DE PASE 1000X200X500MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00360;1.0;CAJA DE PASE 600X800X250MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-00357;1.0;CAJA DE PASE 600X1100X150MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00687;1.0;CAJA DE PASE 600X300X300MM CIEGO (F. G. 0.70);0.14285714285714285;7.0
CPE-00368;1.0;CAJA DE PASE 1000X500X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CJBAME-00096;1.0;CAJA BANCO MEDIDOR 1890X250X250MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00356;1.0;CAJA DE PASE 600X1100X250MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
CPE-00678;1.0;CAJA DE PASE 300X300X210MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00411;1.0;CAJA DE PASE 1600X400X180MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00860;2.0;CAJA DE PASE 700X700X150MM CIEGA (F.G. 1.20);0.2857142857142857;7.0
CPE-00491;1.0;CAJA DE PASE 900X200X170MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
RUNIS-00001;1.0;RIEL UNISTRUT BAJO LISO 400X200X2.400mm (F°G° 1.20);0.14285714285714285;7.0
CJBAME-00040;2.0;CAJA BANCO MEDIDOR 500X500X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-01105;2.0;CAJA DE PASE 160X160X56MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
TP-0019;5.0;TAPA CIEGA 600X600MM (F.G. 0.80);0.7142857142857143;7.0
MCN-00005;1.0;MARCADOR P/CABLE EC-1 NUMERO “5” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
CPE-00863;1.0;CAJA DE PASE 400X400X125MM CIEGA (F.G. 0.70);0.14285714285714285;7.0
UNC-00010;2.0;UNION IMC 25MM/  -UL;0.2857142857142857;7.0
CPE-00719;1.0;CAJA DE PASE 220X220X80MM CIEGA (F°G°0.70);0.14285714285714285;7.0
CP-00052;2.0;"CAJA DE PASE 300X300X100MM 1"" (F. G. 0.90)";0.2857142857142857;7.0
MCN-00004;1.0;MARCADOR P/CABLE EC-1 NUMERO “4” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
MCN-00003;1.0;MARCADOR P/CABLE EC-1 NUMERO “3” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
MCN-00002;1.0;MARCADOR P/CABLE EC-1 NUMERO “2” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
CPE-00870;1.0;CAJA DE PASE 600X400X200MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
TPBJ-00013;2.0;TAPA PARA BANDEJA 200X2400MM (F.G. 1MM);0.2857142857142857;7.0
CPE-00917;1.0;CAJA DE PASE 300X150X150MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CR-00099;1.0;CURVA HORIZONTAL 90° ESCAL 200X100MM C/TAPA (F.G. 1.20);0.14285714285714285;7.0
CR-00114;1.0;CURVA VERTICAL  ESCALERILLA  EXT. 200X100MM C/TAPA (F.G. 1.20);0.14285714285714285;7.0
CJBAME-00038;2.0;CAJA BANCO MEDIDOR 400X160X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-01012;2.0;CAJA DE PASE 160.2X160.2X80.5MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CPE-01009;2.0;CAJA DE PASE 500X200X200MM (F. G. 0.90);0.2857142857142857;7.0
CTF-00042;1.0;CAJA TELEF. EMPOTRAR 1100X750X150MM CIEGA (F.G.1.20);0.14285714285714285;7.0
CPE-00890;1.0;CAJA DE PASE 400X400X100MM 1/2 (F.G. 1.20);0.14285714285714285;7.0
CTF-00043;1.0;CAJA TELEF. 800X500X150MM C/CHAPA PUSH CIEGA (F. G. 0.70);0.14285714285714285;7.0
CJBAME-00150;1.0;CAJA BANCO MEDIDOR 1300X250X250MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CTV-0002;1.0;CAJA PARA TV 800X500X150MM (CON PUERTA BISAGRA) ADOSABLE /CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-01072;2.0;CAJA DE PASE 250X300X100MM (F. G. 0.75);0.2857142857142857;7.0
CPE-00952;2.0;CAJA DE PASE 400X400X400MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CJBAME-00168;1.0;CAJA BANCO MEDIDOR 2200X300X150MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPE-00898;2.0;CAJA DE PASE 700X250X250MM CIEGA (F.G. 0.90);0.2857142857142857;7.0
CPE-00899;2.0;CAJA DE PASE 1000X250X250MM CIEGA (F.G. 0.90);0.2857142857142857;7.0
CJBAME-00161;1.0;CAJA BANCO MEDIDOR 1080X250X200MM (F.G. 1.20);0.14285714285714285;7.0
CPE-00119;1.0;CAJA DE PASE 500X400X130MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
BROC-00004;1.0;BROCA SDS PLUS 3/4 X 210;0.14285714285714285;7.0
GA-00015;2.0;GABINETE ADOSABLE 1000X700X150 CIEGA (F.G.1.20);0.2857142857142857;7.0
CPE-00938;2.0;CAJA DE PASE 1100X1100X200MM CIEGA (F. G.1.20);0.2857142857142857;7.0
TPC-00034;2.0;TAPA CIEGA 700X700MM (F.G.1.20);0.2857142857142857;7.0
CPE-00918;1.0;CAJA DE PASE 350X380X100MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
TPC-00038;2.0;TAPA CIEGA 250X300MM (F.G.0.70);0.2857142857142857;7.0
CPEH-00023;2.0;CAJA DE PASE 400X400X200MM HERMETICA (F.G. 1.50);0.2857142857142857;7.0
CPE-00849;1.0;CAJA DE PASE 700X700X600MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
CPEH-00031;2.0;CAJA DE PASE 100X50X50MM HERMETICA (F.G. 1.50);0.2857142857142857;7.0
CPE-00601;1.0;CAJA DE PASE 850X850X300MM HCO ESP (F.G. 1.50);0.14285714285714285;7.0
CPEH-00042;2.0;CAJA DE PASE 300X300X150MM HERMETICA (F.G. 0.90);0.2857142857142857;7.0
BROC-00003;1.0;BROCA P/CONCRETO 3/8;0.14285714285714285;7.0
CPE-00954;2.0;CAJA DE PASE 700X400X200MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CPE-00355;1.0;CAJA DE PASE 600X1100X300MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
TPC-00044;2.0;TAPA CIEGA 1910X200MM (F.G.1.20);0.2857142857142857;7.0
CPE-00902;2.0;CAJA DE PASE 400X400X200MM 2” (F.G. 0.90);0.2857142857142857;7.0
CPEH-00067;2.0;CAJA DE PASE 300X300X100MM HERMETICA (F.G. 2.00);0.2857142857142857;7.0
CPE-00111;1.0;CAJA DE PASE 400X400X150MM CIEGA (F.G. 0.90);0.14285714285714285;7.0
BROC-00002;1.0;BROCA HSS POINTEQ 1/4;0.14285714285714285;7.0
CPE-00269;1.0;CAJA DE PASE 200X200X70MM  (F. G. 1.20);0.14285714285714285;7.0
BANR-00102;2.0;BANDEJA RANURADA 200X100MMX2.40MT S/TAPA (F.G. 1.00);0.2857142857142857;7.0
CPE-01075;2.0;CAJA DE PASE 600X600X250MM CIEGA (F.G. 0.75)	;0.2857142857142857;7.0
CJBAME-00154;1.0;CAJA BANCO MEDIDOR 2520X200X200MM CIEGA (F.G. 1.50);0.14285714285714285;7.0
CPE-01092;2.0;CAJA DE PASE 200X200X150MM 1/2 (F. G. 1.20);0.2857142857142857;7.0
CPE-00441;1.0;CAJA DE PASE 400X300X300MM CIEGA (F. G. 1.20)*;0.14285714285714285;7.0
CJBAME-00160;1.0;CAJA BANCO MEDIDOR 1670X250X200MM (F.G. 1.20);0.14285714285714285;7.0
HJC-00003;1.0;SIERRA COPA 60MM - 2 3/8;0.14285714285714285;7.0
CPE-00634;2.0;CAJA DE PASE 200X200X80MM (F.G. 0.90);0.2857142857142857;7.0
CPE-00913;1.0;CAJA DE PASE 400X400X350MM CIEGA (F. G. 0.75);0.14285714285714285;7.0
HJC-00004;1.0;SIERRA COPA 75MM - 3;0.14285714285714285;7.0
CPE-00616;2.0;CAJA DE PASE 300X300X150MM 3/4” (F.G. 1.50);0.2857142857142857;7.0
LLT-0001;1.0;LLAVE TERMICA 3X80 AMP CHINT;0.14285714285714285;7.0
CP-00037;2.0;CAJA DE PASE 200X200X125MM (F. G. 1.50);0.2857142857142857;7.0
MCN-00001;1.0;MARCADOR P/CABLE EC-1 NUMERO “1” (ROLLOX1000 PZAS) CHS;0.14285714285714285;7.0
CPE-00440;1.0;CAJA DE PASE 400X350X350MM CIEGA (F. G. 1.20)*;0.14285714285714285;7.0
CJBAME-00157;1.0;CAJA BANCO MEDIDOR 1080X250X200MM (F.G. 1.50);0.14285714285714285;7.0
CR-00016;2.0;CURVA VERTICAL INTERNA 90° 200X100MM C/TAPA (F.G. 1.50);0.2857142857142857;7.0
CPE-00888;2.0;CAJA DE PASE 600X600X250MM  CIEGA (F.G. 1.50);0.2857142857142857;7.0
CPE-00094;1.0;CAJA DE PASE 1000X1000X350MM CIEGA (F. G. 1.50);0.14285714285714285;7.0
TPB-0007;2.0;TAPA BISELADA 300X300MM (F.G.0.75);0.2857142857142857;7.0
TPB-0005;2.0;TAPA BISELADA 200X200MM (F.G.0.75);0.2857142857142857;7.0
TP-0025;2.0;TAPA CIEGA 800X800MM (F.G. 0.75);0.2857142857142857;7.0
CJBAME-00117;1.0;CAJA BANCO MEDIDOR 1030X200X200MM (F.G. 1.20);0.14285714285714285;7.0
CPE-00922;1.0;CAJA DE PASE 600X250X150MM HCO ESP (F. G. 0.75);0.14285714285714285;7.0
TPC-00049;2.0;TAPA CIEGA 400X400MM (F.G.1.50);0.2857142857142857;7.0
TP-0021;2.0;TAPA CIEGA 300X200MM (F.G. 0.80);0.2857142857142857;7.0
CPE-00874;2.0;CAJA DE PASE 760X200X200MM CIEGA (F.G. 0.90);0.2857142857142857;7.0
CTF-00044;2.0;CAJA TELEF. 1000X400X150MM S/TAPA  (F. G. 1.20);0.2857142857142857;7.0
CPE-00910;1.0;CAJA DE PASE 800X400X300MM (F. G. 1.50);0.14285714285714285;7.0
CPE-00266;1.0;CAJA DE PASE 700X500X180MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CPE-00442;1.0;CAJA DE PASE 940X200X250MM CIEGA (F. G. 1.20)*;0.14285714285714285;7.0
CUC-00015;2.0;"CURVA IMC 1-1/2"" -UL";0.2857142857142857;7.0
CPE-01093;2.0;CAJA DE PASE 150X150X150MM 1/2 (F. G. 1.20);0.2857142857142857;7.0
CJBAME-00062;2.0;CAJA BANCO MEDIDOR 2000X200X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CR-00007;2.0;CURVA HORIZ. 90° RANURADA 400X100MM C/TAPA (F.G. 1.50);0.2857142857142857;7.0
CPE-00267;1.0;CAJA DE PASE 600X250X150MM CIEGA (F. G. 0.90);0.14285714285714285;7.0
CPE-00318;2.0;CAJA DE PASE 800X800X200MM CIEGA  (F.G. 1.20);0.2857142857142857;7.0
CJBAME-00155;1.0;CAJA BANCO MEDIDOR 910X250X200MM (F.G. 1.50);0.14285714285714285;7.0
'63;2.0;CAJA DE PASE 350X350X150MM (F.G.1.50);0.2857142857142857;7.0
CPE-01039;2.0;CAJA DE PASE 170X170X82MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
DESNV-00004;1.0;DESNIVEL  PARA BANDEJA DE 400X100mm (F°G° 1.20);0.14285714285714285;7.0
CPE-00385;2.0;CAJA DE PASE 150X150X200MM CIEGA (F. G. 1.20);0.2857142857142857;7.0
CPE-00697;2.0;CAJA DE PASE 400X300X200 MM CIEGA (F°G° 0.70);0.2857142857142857;7.0
CJBAME-00151;2.0;CAJA BANCO MEDIDOR 1750X180X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CJBAME-00152;2.0;CAJA BANCO MEDIDOR 2280X200X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
DESNV-00005;1.0;DESNIVEL TIPO Z RANURADA 250X100MM CON TAPA (F.G. 1.20) ALTURA 30CM;0.14285714285714285;7.0
CJBAME-00156;1.0;CAJA BANCO MEDIDOR 730X250X200MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00679;2.0;CAJA DE PASE 350X350X210MM CIEGA (F.G. 1.20);0.2857142857142857;7.0
CTF-E-00018;2.0;CAJA TELEF. 650X500X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;0.2857142857142857;7.0
CPE-00156;1.0;CAJA DE PASE 400X200X100MM CIEGA (F.G. 1.20);0.14285714285714285;7.0
GA-00030;1.0;GABINETE ADOSABLE 400X400X250MM CIEGA (F. G. 1.20);0.14285714285714285;7.0
CTF-E-00002;2.0;CAJA TELEF. 1100X700X150MM HCO ESP (F.G. 1.20);0.2857142857142857;7.0
CPE-00147;1.0;CAJA DE PASE 250x250x70mm Ø ESP (F.G. 1.20);0.14285714285714285;7.0
CJBAME-00153;2.0;CAJA BANCO MEDIDOR 1980X200X200MM CIEGA (F.G. 1.50);0.2857142857142857;7.0
CJBAME-00159;1.0;CAJA BANCO MEDIDOR 1930X400X270MM (F.G. 1.50);0.14285714285714285;7.0
CPE-00720;1.0;CAJA DE PASE 440X440X100MM CIEGA (F°G°0.70);0.14285714285714285;7.0
GA-00032;11.0;GABINETE ADOSABLE 1100X550X200MM CIEGA (F.G. 1.50);1.5714285714285714;7.0
CPEH-00032;5.0;CAJA DE PASE 300X300X200MM HERMETICA (F.G. 1.50);0.7142857142857143;7.0
CP-00061;14.0;CAJA DE PASE 350X350X100MM 1/2 (F. G. 0.75);2.0;7.0
CPE-01098;16.0;CAJA DE PASE 250X250X200MM CIEGA (F. G. 0.75);2.2857142857142856;7.0
GA-00014;16.0;GABINETE ADOSABLE 450X250X150 CIEGA (F.G.1.20);2.2857142857142856;7.0
TM-00003;16.0;CAJA POP UP DOBLE DATA + RJ-45 + USB;2.2857142857142856;7.0
BANR-00021;16.0;BANDEJA RANURADA 600X100X2400MM C/TAPA (F.G. 1.50);2.2857142857142856;7.0
CPE-01003;15.0;CAJA DE PASE 80X80X59MM CIEGA (F.G. 1.20);2.142857142857143;7.0
TP-0016;15.0;TAPA CIEGA 1000X300MM  (F.G. 0.75);2.142857142857143;7.0
TPCH-00001;15.0;TAPA CIEGA 200X200MM C/DOBLES 90° (F.G 1.20);2.142857142857143;7.0
CPE-00704;15.0;CAJA DE PASE 650X500X150 MM CIEGA (F°G° 1.20);2.142857142857143;7.0
CPE-00962;14.0;CAJA DE PASE 800X500X125MM CIEGA (F.G.1.20);2.0;7.0
CPE-00024;5.0;CAJA DE PASE 100X100X100MM  3/4 (F. G. 0.90);0.7142857142857143;7.0
TBC-00034;14.0;"TUBERIA CONDUIT IMC 100MM/ 4"" X 3MTS-UL PESADO";2.0;7.0
CPE-00039;14.0;CAJA DE PASE 150X150X70MM  3/4  (F. G. 0.90);2.0;7.0
CPE-01024;14.0;CAJA DE PASE 100X100X50MM CIEGA HERMETICA (F.G. 1.20);2.0;7.0
CPE-00734;13.0;CAJA DE PASE 250X250X100MM 1/2 (F°G° 0.75);1.8571428571428572;7.0
CPE-00102;13.0;CAJA DE PASE 300X300X150MM   (F. G. 1.50);1.8571428571428572;7.0
TPH-00021;13.0;TAPA OCTOG 1/2 (F. G. 1.50);1.8571428571428572;7.0
BANE-00033;13.0;BANDEJA ESCALERILLA 450X100X2400MM C/TAPA (F.G. 1.50);1.8571428571428572;7.0
BANE-00032;13.0;BANDEJA ESCALERILLA 350X100X2400MM C/TAPA ( F. G. 1.50);1.8571428571428572;7.0
CPE-00946;16.0;CAJA DE PASE 150X150X75MM 1 1/2 (F. G. 0.75);2.2857142857142856;7.0
CPE-00926;19.0;CAJA DE PASE 250X250X150MM HCO ESP (F. G. 0.75);2.7142857142857144;7.0
CCL-00006;10.0;CAJA CONDULET TIPO LL 3/4;1.4285714285714286;7.0
CPE-01008;20.0;CAJA DE PASE 150X150X80MM (F. G. 0.90);2.857142857142857;7.0
CPE-00660;20.0;CAJA DE PASE 125X125X75MM CIEGA (F. G. 1.50);2.857142857142857;7.0
TPTF-00007;20.0;TAPA TELEFONICA 1100X550MM (F.G. 0.90);2.857142857142857;7.0
VD-00003;20.0;VIDRIO 315X145MM;2.857142857142857;7.0
VD-00002;20.0;VIDRIO 545X430MM;2.857142857142857;7.0
COC-00019;20.0;"CONECTOR HERMETICO CURVO 20MM/ 3/4"" LIQUID TIGHT";2.857142857142857;7.0
GECI-00002;20.0;GAB CONTRA INCEN  ADOSAR 700X590X200MM (F.G. 1.20);2.857142857142857;7.0
CPE-00434;20.0;"CAJA DE PASE 100X100X50MM HCO ESP 1"" (F. G.1.20)*";2.857142857142857;7.0
TUCA-00007;20.0;TUERCA ACOPLE 1/2 (UNION);2.857142857142857;7.0
ABZ-00024;20.0;"ABRAZADERA TIPO O 25mm  1""";2.857142857142857;7.0
CTF-E-00008;20.0;CAJA TELEF. 1100X550X150MM CIEGA (F.G. 1.20);2.857142857142857;7.0
CPE-00965;20.0;CAJA DE PASE 300X300X70MM 3/4 (F. G. 1.50);2.857142857142857;7.0
CPE-00961;20.0;CAJA DE PASE 250X250X100MM 3/4 (F. G.1.20);2.857142857142857;7.0
CPE-01023;20.0;CAJA DE PASE 250X250X100MM / TAPA BISELADA (F.G. 1.50);2.857142857142857;7.0
TPH-00013;20.0;TAPA RECTANGULAR  (F°G° 1.20);2.857142857142857;7.0
COLG-00005;20.0;COLGADORES 1 1/2” TIPO GOTA;2.857142857142857;7.0
CPE-00924;20.0;CAJA DE PASE 350X350X150MM HCO ESP (F. G. 0.75);2.857142857142857;7.0
CPE-01054;20.0;CAJA DE PASE 200X200X70MM  CIEGA (F. G. 1.20);2.857142857142857;7.0
CHP-00001;20.0;CHAPA PUSH;2.857142857142857;7.0
BANE-00005;13.0;BANDEJA ESCALERILLA 400X100X2400MM C/TAPA (F.G. 1.50);1.8571428571428572;7.0
CPE-01064;13.0;CAJA DE PASE 320X320X120MM CIEGA (F.G. 0.75);1.8571428571428572;7.0
BANR-00027;12.0;BANDEJA RANURADA 400X100X2400MM C/TAPA (F.G. 1.50);1.7142857142857142;7.0
TPBC-00005;10.0;TAPA BISELADA CIEGA 150X150MM (F. G. 1.50);1.4285714285714286;7.0
CPE-00981;11.0;CAJA DE PASE 450X300X120MM CIEGA (F.G. 1.20);1.5714285714285714;7.0
CPE-00249;11.0;CAJA TELEF. 800X500X150MM CIEGA (F.G. 1.50);1.5714285714285714;7.0
CPE-00925;11.0;CAJA DE PASE 300X300X150MM HCO ESP (F. G. 0.75);1.5714285714285714;7.0
TPTF-00009;10.0;TAPA TELEFONICA 70X60CM (F.G. 1.20);1.4285714285714286;7.0
