Código;Num_Transacciones;Salida_Total;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Descripción;Acumulado_pct
RUNISA-00001;1;3.0;3.0;;3.0;3.0;RIEL UNISTRUT ALTO 2400MM ( F.G.1.00);99.98699046850406
CPE-00645;1;3.0;3.0;;3.0;3.0;CAJA BORNERA 500X200X200MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.50);99.98705913246339
CPE-00460;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 200X200X150MM CIEGA (F. G. 0.90);99.98712779642273
CPEH-00043;1;3.0;3.0;;3.0;3.0;CAJA DE PASE 100X100X100MM HERMETICA (F.G. 1.20);99.98719646038207
CPE-00208;3;3.0;1.0;0.0;1.0;1.0;CAJA DE PASE 700X700X300MM CIEGA (F. G. 1.20);99.9872651243414
GA-00025;2;3.0;1.5;0.7071067811865476;1.0;2.0;GABINETE ADOSABLE 450X450X150MM CIEGA (F.G.1.20);99.98733378830075
TPC-00045;1;3.0;3.0;;3.0;3.0;TAPA CIEGA 150X150MM (F.G.1.50).;99.98740245226008
CERCD-00004;3;3.0;1.0;0.0;1.0;1.0;CAJA OCTOGONAL CONDUIT 1/2 (ALUMINIO);99.98747111621942
CPE-00226;2;3.0;1.5;0.7071067811865476;1.0;2.0;CAJA DE PASE 200X200X50MM CIEGA (F.G. 1.50);99.98753978017876
BANE-00017;1;2.4;2.4;;2.4;2.4;BANDEJA ESCALERILLA 200X100X2400MM S/TAPA ( F. G. 1.50);99.98759471134623
TPTF-00011;1;2.0;2.0;;2.0;2.0;TAPA TELEFONICA 1000X400MM CON 2 CHAPA PUSH (F.G. 1.20);99.98764048731913
COC-00021;1;2.0;2.0;;2.0;2.0;"CONECTOR  RECTO HUB  1-1/4""";99.98768626329202
CPE-00361;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 1100X700X150MM CIEGA (F.G. 1.50);99.98773203926491
GA-00035;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 500X500X200MM CIEGA (F. G. 1.20);99.9877778152378
CJBAME-00095;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 2002X250X250MM (F.G. 1.50);99.9878235912107
CPE-00604;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 750X750X250MM HCO ESP (F.G.1.50);99.98786936718358
GA-00045;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 800X820X700MM CIEGA (F.G. 1.20);99.98791514315647
BANR-00073;1;2.0;2.0;;2.0;2.0;BANDEJA RANURADA 500X100X2400MM C/TAPA (F.G. 1.50);99.98796091912936
CPE-00086;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 250X250X150MM (F. G. 1.50);99.98800669510226
GA-00053;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 700X700X160MM CIEGA (F. G. 1.50);99.98805247107515
'52;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 700X700X250MM CIEGA (F.G.1.50);99.98809824704804
CP-00077;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 500X500X100MM CIEGA (F.G 0.75);99.98814402302094
GA-00072;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 650X350X120MM (F.G. 0.90) C / CHAPA PUSH;99.98818979899383
GA-00029;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 350X350X200MM CIEGA (F. G. 1.20);99.98823557496672
GA-00028;2;2.0;1.0;0.0;1.0;1.0;GABINETE ADOSABLE 450X350X150MM CIEGA (F. G. 1.50);99.98828135093962
CJBAME-00158;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 2000X500X270MM (F.G. 1.50);99.98832712691251
CPE-00606;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 700X700X150MM HCO ESP (F.G.1.50);99.9883729028854
CPE-01041;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 750X500X250MM CIEGA (F. G. 1.50);99.9884186788583
GA-00074;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 350X350X150MM HERMETICA (F.G. 1.20) C / CHAPA PUSH;99.98846445483119
CJBAME-00082;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 1420X260X200MM (F.G. 1.50);99.98851023080408
CJBAME-00077;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 400X300X200MM CIEGA (F.G. 1.50);99.98855600677697
CJBAME-00080;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 800X200X200MM (F.G. 1.50);99.98860178274985
CPE-00367;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 300X500X100MM CIEGA (F.G. 1.20).;99.98864755872275
TV - 00007;1;2.0;2.0;;2.0;2.0;TAPA PARA VALVULA 580X275MM (F.G. 0.90);99.98869333469564
PB-00006;1;2.0;2.0;;2.0;2.0;PLACA BASE 850X550MM (F°G° 1.50);99.98873911066853
CPE-00453;1;2.0;2.0;;2.0;2.0;"CAJA DE PASE 400X400X100MM 1"" (F. G. 0.90)";99.98878488664143
CPE-00336;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 800X350X300MM CIEGA (F.G. 1.20);99.98883066261432
CPE-00451;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 300X300X100MM CIEGA (F. G. 1.20)*;99.98887643858721
TV - 00011;1;2.0;2.0;;2.0;2.0;TAPA PARA VALVULA 550X315MM (F.G. 0.90);99.9889222145601
GA-00075;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 810X600X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;99.988967990533
TV - 00012;1;2.0;2.0;;2.0;2.0;TAPA PARA VALVULA 400X315MM (F.G. 0.90);99.98901376650589
CJBAME-00085;2;2.0;1.0;0.0;1.0;1.0;CAJA BANCO MEDIDOR 1000X200X200MM (F.G. 1.50);99.98905954247878
CJBAME-00088;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 2150X400X200MM (F.G. 1.50);99.98910531845168
REDUC-00058;1;2.0;2.0;;2.0;2.0;REDUCCION DE 600X300X100MM (F°G° 1.50);99.98915109442457
CPE-00131;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 400X600X200MM CIEGA (F.G. 1.50);99.98919687039746
CPE-00366;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 250X250X200MM HCO ESP (F. G. 1.50);99.98924264637036
CJBAME-00090;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 570X250X200MM (F.G. 1.50);99.98928842234324
CJBAME-00091;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 1710X250X200MM (F.G. 1.50);99.98933419831613
MCN-00011;1;2.0;2.0;;2.0;2.0;MARCADOR P/CABLE EC-1 LETRA “C” (ROLLOX1000 PZAS) CHS;99.98937997428902
CPE-00334;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 450X450X200MM CIEGA (F. G. 1.20);99.98942575026192
CPE-00333;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 650X650X200MM CIEGA (F. G. 1.50);99.98947152623481
CPE-00477;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 650X350X200MM CIEGA (F. G. 1.20);99.9895173022077
GA-00076;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 850X550X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;99.9895630781806
GA-00077;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 1100X750X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;99.98960885415349
TR-00047;2;2.0;1.0;0.0;1.0;1.0;TEE HORIZONTAL RANU 350X350X250MM C/TAPA (F.G. 1.20);99.98965463012638
TR-00048;2;2.0;1.0;0.0;1.0;1.0;TEE HORIZONTAL RANU 350X350X350MM C/TAPA (F.G. 1.20);99.98970040609927
CPE-00524;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 350X350X250MM CIEGA (F. G. 1.20);99.98974618207217
GECI-00006;1;2.0;2.0;;2.0;2.0;GAB CONTRA INCENDIO PARA EMPOTRAR 650X600X200MM (F.G. 1.20);99.98979195804506
CJBAME-00075;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 1250X170X200MM CIEGA (F.G. 1.50);99.98983773401795
HJC-00002;1;2.0;2.0;;2.0;2.0;SIERRA COPA 27MM - 1 1/16;99.98988350999085
HJC-00005;1;2.0;2.0;;2.0;2.0;SOPORTE SIERRA COPA 3/8;99.98992928596374
HJC-00006;1;2.0;2.0;;2.0;2.0;SOPORTE SIERRA COPA 7/16;99.98997506193662
CPE-00331;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 125X80X20MM (F.G. 0.70);99.99002083790951
CPE-00493;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 1300X1300X250MM CIEGA (F.G. 1.50);99.9900666138824
TPTB-00002;1;2.0;2.0;;2.0;2.0;TAPA TABLERO ADOSABLE 1100X700MM (F.G. 1.20);99.9901123898553
CPE-00364;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 1000x1000x400MM CIEGA (F.G. 1.50);99.99015816582819
CPE-00073;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 250X250X100MM (F. G. 0.90);99.99020394180108
TER-00007;1;2.0;2.0;;2.0;2.0;TERMINAL TUBULAR SOBREMOLDEADO C/VERDE CABLE 6AWG(16MM)(100PZAS) E1612 CHS;99.99024971777398
TER-00006;1;2.0;2.0;;2.0;2.0;TERMINAL TUBULAR SOBREMOLDEADO C/MARFIL CABLE 8AWG(10MM)(100PZAS) E1012 CHS;99.99029549374687
CJBAME-00076;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 550X300X200MM CIEGA (F.G. 1.50);99.99034126971976
CPE-00713;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 800X800X250MM CIEGA (F.G.1.20);99.99038704569266
GA-00015;1;2.0;2.0;;2.0;2.0;GABINETE ADOSABLE 1000X700X150 CIEGA (F.G.1.20);99.99043282166555
CPE-00207;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 600X900X150MM CIEGA (F. G. 1.20);99.99047859763844
CPE-00938;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 1100X1100X200MM CIEGA (F. G.1.20);99.99052437361134
TPC-00034;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 700X700MM (F.G.1.20);99.99057014958423
CPE-00209;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 500X500X250MM CIEGA (F. G. 1.20);99.99061592555712
TPC-00036;2;2.0;1.0;0.0;1.0;1.0;TAPA CIEGA 600X600MM (F.G.1.20);99.99066170153002
TPC-00038;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 250X300MM (F.G.0.70);99.9907074775029
CPEH-00023;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 400X400X200MM HERMETICA (F.G. 1.50);99.99075325347579
CPEH-00031;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 100X50X50MM HERMETICA (F.G. 1.50);99.99079902944868
TPC-00039;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 400X400MM (F.G.0.70);99.99084480542157
CPEH-00042;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 300X300X150MM HERMETICA (F.G. 0.90);99.99089058139447
CPE-00954;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 700X400X200MM CIEGA (F. G. 1.20);99.99093635736736
CPE-00206;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 600X900X300MM CIEGA (F. G. 1.20);99.99098213334025
TPC-00044;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 1910X200MM (F.G.1.20);99.99102790931315
CPE-00902;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 400X400X200MM 2” (F.G. 0.90);99.99107368528604
CPEH-00067;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 300X300X100MM HERMETICA (F.G. 2.00);99.99111946125893
BANR-00102;1;2.0;2.0;;2.0;2.0;BANDEJA RANURADA 200X100MMX2.40MT S/TAPA (F.G. 1.00);99.99116523723183
CPE-00899;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 1000X250X250MM CIEGA (F.G. 0.90);99.99121101320472
CPE-00898;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 700X250X250MM CIEGA (F.G. 0.90);99.99125678917761
CR-000053;2;2.0;1.0;0.0;1.0;1.0;CURVA HORIZONTAL 90° RANU 200X100MM C/TAPA (F.G. 1.20);99.9913025651505
CPE-00952;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 400X400X400MM CIEGA (F. G. 1.20);99.9913483411234
CPE-01105;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 160X160X56MM CIEGA (F. G. 1.20);99.99139411709628
CPE-00264;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 1000X1000X600MM CIEGA (F. G. 1.20);99.99143989306917
UNC-00010;1;2.0;2.0;;2.0;2.0;UNION IMC 25MM/  -UL;99.99148566904206
CP-00052;1;2.0;2.0;;2.0;2.0;"CAJA DE PASE 300X300X100MM 1"" (F. G. 0.90)";99.99153144501496
CJBAME-00040;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 500X500X200MM CIEGA (F.G. 1.50);99.99157722098785
TPBJ-00013;1;2.0;2.0;;2.0;2.0;TAPA PARA BANDEJA 200X2400MM (F.G. 1MM);99.99162299696074
CPE-00036;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 150X150X50MM (F.G. 1.20);99.99166877293364
CJBAME-00049;2;2.0;1.0;0.0;1.0;1.0;CAJA BANCO MEDIDOR 1370X200X200MM CIEGA (F.G. 1.50);99.99171454890653
CJBAME-00038;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 400X160X200MM CIEGA (F.G. 1.50);99.99176032487942
CPE-01012;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 160.2X160.2X80.5MM CIEGA (F. G. 1.20);99.99180610085232
CPE-01009;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 500X200X200MM (F. G. 0.90);99.99185187682521
'82;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 250X300X200MM (F.G.0.70);99.9918976527981
CPE-00241;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 700X400X150MM CIEGA (F.G. 0.90);99.991943428771
CPE-00239;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 400X300X100MM CIEGA (F.G. 1.20);99.99198920474389
CPE-01072;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 250X300X100MM (F. G. 0.75);99.99203498071678
CPE-01075;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 600X600X250MM CIEGA (F.G. 0.75)	;99.99208075668967
CPE-00216;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 600X800X250MM CIEGA (F.G. 1.20);99.99212653266255
CPE-01092;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 200X200X150MM 1/2 (F. G. 1.20);99.99217230863545
CPE-01093;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 150X150X150MM 1/2 (F. G. 1.20);99.99221808460834
CJBAME-00062;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 2000X200X200MM CIEGA (F.G. 1.50);99.99226386058123
'79;2;2.0;1.0;0.0;1.0;1.0;BANCO DE MEDIDORES 3200X100X200MM CIEGA(F°G°1.50);99.99230963655413
CR-00007;1;2.0;2.0;;2.0;2.0;CURVA HORIZ. 90° RANURADA 400X100MM C/TAPA (F.G. 1.50);99.99235541252702
CR-00012;2;2.0;1.0;0.0;1.0;1.0;CURVA VERTICAL INT. 90° RANU 350X100MM C/TAPA (F.G. 1.20);99.99240118849991
CPE-00318;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 800X800X200MM CIEGA  (F.G. 1.20);99.9924469644728
'63;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 350X350X150MM (F.G.1.50);99.9924927404457
CPE-01039;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 170X170X82MM CIEGA (F. G. 1.20);99.99253851641859
CPE-00712;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 950X950X250MM CIEGA (F.G.1.20);99.99258429239148
CPE-00385;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 150X150X200MM CIEGA (F. G. 1.20);99.99263006836438
CPE-00697;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 400X300X200 MM CIEGA (F°G° 0.70);99.99267584433727
CJBAME-00151;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 1750X180X200MM CIEGA (F.G. 1.50);99.99272162031016
CJBAME-00152;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 2280X200X200MM CIEGA (F.G. 1.50);99.99276739628306
CPE-00679;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 350X350X210MM CIEGA (F.G. 1.20);99.99281317225594
CTF-E-00018;1;2.0;2.0;;2.0;2.0;CAJA TELEF. 650X500X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;99.99285894822883
CPE-00663;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 300X200X180MM CIEGA (F.G.1.20);99.99290472420172
CTF-E-00002;1;2.0;2.0;;2.0;2.0;CAJA TELEF. 1100X700X150MM HCO ESP (F.G. 1.20);99.99295050017462
CPE-00164;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 650X650X150MM   (F. G. 0.70);99.99299627614751
CJBAME-00153;1;2.0;2.0;;2.0;2.0;CAJA BANCO MEDIDOR 1980X200X200MM CIEGA (F.G. 1.50);99.9930420521204
CPE-00307;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 150X150X120MM CIEGA (F. G. 1.20);99.9930878280933
CUC-00015;1;2.0;2.0;;2.0;2.0;"CURVA IMC 1-1/2"" -UL";99.99313360406619
CZR-00003;1;2.0;2.0;;2.0;2.0;CRUZ RANURADA 1000X100MM (F.G. 1.20);99.99317938003908
CPE-00640;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 300X3000X300MM CIEGA (F. G. 0.75);99.99322515601197
CPE-00634;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 200X200X80MM (F.G. 0.90);99.99327093198487
CPE-00616;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 300X300X150MM 3/4” (F.G. 1.50);99.99331670795776
CP-00037;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 200X200X125MM (F. G. 1.50);99.99336248393065
CJBAME-00048;2;2.0;1.0;0.0;1.0;1.0;CAJA BANCO MEDIDOR 850X200X200MM CIEGA (F.G. 1.50);99.99340825990355
CR-00016;1;2.0;2.0;;2.0;2.0;CURVA VERTICAL INTERNA 90° 200X100MM C/TAPA (F.G. 1.50);99.99345403587644
CPE-00888;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 600X600X250MM  CIEGA (F.G. 1.50);99.99349981184932
CPE-00205;2;2.0;1.0;0.0;1.0;1.0;CAJA DE PASE 600X1100X300MM CIEGA (F. G. 1.20);99.99354558782221
CR-00022;1;2.0;2.0;;2.0;2.0;CURVA HORIZONTAL 90° 800X100MM (F.G. 1.20);99.9935913637951
TPB-0007;1;2.0;2.0;;2.0;2.0;TAPA BISELADA 300X300MM (F.G.0.75);99.993637139768
TPB-0005;1;2.0;2.0;;2.0;2.0;TAPA BISELADA 200X200MM (F.G.0.75);99.99368291574089
CP-00087;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 350X350X100MM (F.G. 0.60);99.99372869171378
TP-0025;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 800X800MM (F.G. 0.75);99.99377446768668
TPC-00049;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 400X400MM (F.G.1.50);99.99382024365957
TP-0021;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 300X200MM (F.G. 0.80);99.99386601963246
CPE-00874;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 760X200X200MM CIEGA (F.G. 0.90);99.99391179560536
CTF-00044;1;2.0;2.0;;2.0;2.0;CAJA TELEF. 1000X400X150MM S/TAPA  (F. G. 1.20);99.99395757157825
CR-00100;2;2.0;1.0;0.0;1.0;1.0;CURVA VERTICAL EXTERNA  200X100MM C/TAPA (F.G. 1.50);99.99400334755114
CR-00112;2;2.0;1.0;0.0;1.0;1.0;CURVA VERT. EXTERNA 90° RANU 250X100MM C/TAPA (F.G. 1.20);99.99404912352404
CPE-00860;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 700X700X150MM CIEGA (F.G. 1.20);99.99409489949693
TPC-00057;1;2.0;2.0;;2.0;2.0;TAPA CIEGA 400X600MM (F.G.1.20);99.99414067546982
'77;1;2.0;2.0;;2.0;2.0;TAPA 775X655MM (F.G.0.90);99.99418645144272
CTF-00012;1;2.0;2.0;;2.0;2.0;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.50);99.9942322274156
TBC-00018;1;2.0;2.0;;2.0;2.0;TUBERIA CONDUIT FLEXIBLE LIVIANO 40MM 1 1/2”	;99.99427800338849
CPE-00831;1;2.0;2.0;;2.0;2.0;CAJA DE PASE 400X400X250MM CIEGA (F. G. 1.50);99.99432377936138
TBC-00017;1;1.0;1.0;;1.0;1.0;TUBERIA CONDUIT FLEXIBLE LIVIANO 32MM 1 1/4”;99.99434666734783
CPAU-00001;1;1.0;1.0;;1.0;1.0;CAJA PAU HORIZONTAL 300X350X60MM (F.G. 1.20);99.99436955533427
CPE-00067;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X300X100MM (F. G.1.50);99.99439244332072
TR-00024;1;1.0;1.0;;1.0;1.0;TEE RANURADA 500X150MM  C/T(F.G. 1.20);99.99441533130717
TPC-00060;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 450X450MM (F.G. 1.20);99.99443821929361
TPCH-00002;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 250X250MM C/DOBLES 90° (F.G 1.20);99.99446110728006
TPF-00001;1;1.0;1.0;;1.0;1.0;TAPA FINAL 200X100mm (F°G° 1.00);99.9944839952665
TPF-00002;1;1.0;1.0;;1.0;1.0;TAPA FINAL 100X90mm (F°G° 1.50);99.99450688325295
TPF-00003;1;1.0;1.0;;1.0;1.0;TAPA FINAL 250X140mm (F°G° 1.50);99.9945297712394
TPF-00004;1;1.0;1.0;;1.0;1.0;TAPA FINAL 350X150mm (F°G° 1.50);99.99455265922585
CP-00069;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X100MM CIEGA (F.G. 0.90).;99.99457554721229
TPTF-00012;1;1.0;1.0;;1.0;1.0;TAPA TELEFONICA 300X300MM (F.G. 1.20);99.99459843519874
TR-00026;1;1.0;1.0;;1.0;1.0;TEE 400X100MM (F.G. 1.20);99.99462132318519
CPE-00063;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X200X50MM 1  (F.G. 1.20);99.99464421117163
TR-00034;1;1.0;1.0;;1.0;1.0;TEE  600X100MM C/TAPA (F.G. 1.50);99.99466709915808
TR-00040;1;1.0;1.0;;1.0;1.0;TEE RANURADA CON REDUCCION 600X450X400MM C/TAPA (F.G. 1.50);99.99468998714453
TR-00041;1;1.0;1.0;;1.0;1.0;TEE RANURADA CON REDUCCION 600X600X300MM C/TAPA (F.G. 1.50);99.99471287513097
TR-00042;1;1.0;1.0;;1.0;1.0;TEE RANURADA CON REDUCCION 600X400X300MM C/TAPA (F.G. 1.50);99.99473576311742
TR-00043;1;1.0;1.0;;1.0;1.0;TEE RANURADA CON REDUCCION 600X600X400MM C/TAPA (F.G. 1.50);99.99475865110387
TR-00044;1;1.0;1.0;;1.0;1.0;TEE RANURADA 300X100MM C/TAPA (F.G. 1.50);99.99478153909031
'42;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X300X100MM CIEGA (F.G.1.15);99.99480442707676
'41;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X300X300MM CIEGA (F.G.1.15);99.9948273150632
TPC-00056;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 310X410MM (F°G°0.90);99.99485020304965
TPC-00055;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 500X800 MM (F°G°0.70);99.9948730910361
TPC-00053;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 500X500 MM (F°G°0.7);99.99489597902254
TPC-00050;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 600X300MM (F.G.1.50);99.99491886700898
TCPVC-00002;1;1.0;1.0;;1.0;1.0;TAPA REDONDA 22MM (BOLSA X 100 UND);99.99494175499542
TER-00008;1;1.0;1.0;;1.0;1.0;TERMINAL TUBULAR SOBREMOLDEADO C/MARRON CABLE 4AWG(25MM)(100PZAS) E2516 CHS;99.99496464298187
TER-00009;1;1.0;1.0;;1.0;1.0;TERMINAL TUBULAR SOBREMOLDEADO C/BEIGE CABLE 2AWG(35MM)(100PZAS) E3516 CHS;99.99498753096832
TP-0002;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 120X75MM (F.G. 1.20);99.99501041895476
CP-00016;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.15);99.99503330694121
TP-0009;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 600X600MM (F.G. 0.75);99.99505619492766
TP-0010;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 600X400MM (F.G. 0.75);99.9950790829141
TP-0012;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 130X700MM (F.G. 0.75);99.99510197090055
TP-0026;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 550X360MM (F.G. 0.75);99.995124858887
TPB-0008;1;1.0;1.0;;1.0;1.0;TAPA BISELADA 15X15” (F.G 0.90);99.99514774687344
TPB-0009;1;1.0;1.0;;1.0;1.0;TAPA BISELADA 24X15” (F.G 0.90);99.99517063485989
TPB-0010;1;1.0;1.0;;1.0;1.0;TAPA BISELADA 14X14” (F.G 0.90);99.99519352284634
TPB-0011;1;1.0;1.0;;1.0;1.0;TAPA BISELADA 9X9” (F.G 0.90);99.99521641083278
TPB-0012;1;1.0;1.0;;1.0;1.0;TAPA BISELADA 12X12” (F.G 1.20);99.99523929881923
TPB-0013;1;1.0;1.0;;1.0;1.0;TAPA BISELADA 16X13” (F.G 1.20);99.99526218680568
'97;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 300X300MM (F.G.1.20);99.99528507479212
TPC-00047;1;1.0;1.0;;1.0;1.0;TAPA CIEGA 250X250MM (F.G.1.50);99.99530796277857
CPE-00358;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X900X350MM CIEGA (F. G. 1.50);99.99533085076501
CPEH-00059;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X250MM HERMETICA (F.G. 1.20);99.99535373875146
CJBAME-00169;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1500X300X250MM CIEGA (F.G. 1.20);99.99537662673791
CPE-00633;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 350X350X80MM (F.G. 0.90);99.99539951472435
CPE-00687;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X300X300MM CIEGO (F. G. 0.70);99.9954224027108
CPE-00678;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X300X210MM CIEGA (F.G. 1.20);99.99544529069725
CJBAME-00103;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1230X250X250MM (F.G. 1.50);99.9954681786837
CPE-00282;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 350X350X150MM (F.G. 1.20);99.99549106667014
CPE-00666;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 250X160X100MM CIEGA (F. G. 1.50)	;99.99551395465659
