Código;Stock_Min;Stock_Promedio;Stock_Max;Stock_Std;Num_Registros;Bodega_Principal
CPE-00581;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00580;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00427;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00037;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00575;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00574;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00437;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00439;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00566;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00565;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00564;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00563;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00023;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00560;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00559;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00531;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00529;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00421;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00503;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00501;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00500;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00499;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00498;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00497;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00459;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00461;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00462;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00030;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00464;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00466;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00488;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00487;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00029;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00469;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00483;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00482;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00481;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00502;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00504;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00528;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00505;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00527;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00526;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00525;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00454;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00523;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00522;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00521;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00519;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00025;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00458;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00514;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00513;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00511;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00510;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00509;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00508;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00507;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00506;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00424;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00586;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00732;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00043;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00686;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00685;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00684;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00683;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00682;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00373;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00680;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00374;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00375;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00376;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00380;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00381;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00382;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00016;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00670;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00669;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00668;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00372;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00044;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00665;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00700;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00344;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00345;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00729;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00346;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00347;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00726;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00348;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00724;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00723;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00349;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00350;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00351;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00352;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00709;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00045;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00703;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00702;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00701;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00383;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00664;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00587;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00628;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00626;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00623;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00621;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00405;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00406;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00407;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00408;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00041;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00018;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00019;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00412;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00413;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00039;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00417;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00418;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00419;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00591;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00590;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00420;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00403;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00629;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00659;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00630;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00658;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00657;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00656;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00655;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00017;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00650;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00649;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00648;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00647;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00042;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00400;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00401;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00638;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00637;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00636;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00635;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00402;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00632;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00631;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00128;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01108;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00064;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00109;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00018;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00019;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00108;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00107;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00025;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00106;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00105;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00029;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-E-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00104;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00041;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00040;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00039;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00038;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00036;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00035;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00033;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-E-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00016;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00031;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CUC-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CUC-00009;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00050;0.0;0.0;0.0;0.0;5;Sin asignar
CPA-00002;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00002;0.0;0.0;0.0;0.0;5;Sin asignar
BROC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CTT-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CTT-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CTT-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CTR-0001;0.0;0.0;0.0;0.0;5;Sin asignar
CTN-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CTN-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CTN-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BEQ-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00011;0.0;0.0;0.0;0.0;5;Sin asignar
BATD-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BASE-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00032;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00030;0.0;0.0;0.0;0.0;5;Sin asignar
CPA-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00006;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00144;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00143;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00142;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00141;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00140;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00139;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00138;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00137;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00136;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00135;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00134;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00133;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00132;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00131;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00130;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00027;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00025;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00037;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00038;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00022;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00021;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00100;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00019;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00018;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00016;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00013;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00099;0.0;0.0;0.0;0.0;5;Sin asignar
CTF-00011;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00098;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00097;0.0;0.0;0.0;0.0;5;Sin asignar
CUC-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00102;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00128;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00058;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00038;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00037;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00036;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00060;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00068;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00031;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00070;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00027;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00073;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00074;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00075;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00022;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00021;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00020;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00044;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00040;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00056;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00078;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00005;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00063;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00062;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00061;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00060;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00059;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00043;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00057;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00056;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00055;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00054;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00006;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00052;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00051;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00050;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00049;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00048;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00047;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00046;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00044;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00076;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00080;0.0;0.0;0.0;0.0;5;Sin asignar
CUC-00014;0.0;0.0;0.0;0.0;5;Sin asignar
DESNV-00006;0.0;0.0;0.0;0.0;5;Sin asignar
DESNV-00002;0.0;0.0;0.0;0.0;5;Sin asignar
DESNV-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00008;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00006;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00096;0.0;0.0;0.0;0.0;5;Sin asignar
BTM-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CZR-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CUPVC-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CUPVC-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CUPVC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CUC-00017;0.0;0.0;0.0;0.0;5;Sin asignar
CUC-00016;0.0;0.0;0.0;0.0;5;Sin asignar
BROC-00005;0.0;0.0;0.0;0.0;5;Sin asignar
DESNV-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00095;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00002;0.0;0.0;0.0;0.0;5;Sin asignar
EMB-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CABLE-00001;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00013;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00012;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00045;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00046;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00009;0.0;0.0;0.0;0.0;5;Sin asignar
BTN-00001;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00007;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00047;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CP-00092;0.0;0.0;0.0;0.0;5;Sin asignar
BTM-00002;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00048;0.0;0.0;0.0;0.0;5;Sin asignar
GA-00001;0.0;0.0;0.0;0.0;5;Sin asignar
EXT-00001;0.0;0.0;0.0;0.0;5;Sin asignar
ER-00003;0.0;0.0;0.0;0.0;5;Sin asignar
ER-00002;0.0;0.0;0.0;0.0;5;Sin asignar
BANE-00049;0.0;0.0;0.0;0.0;5;Sin asignar
EMB-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00129;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00127;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01109;0.0;0.0;0.0;0.0;5;Sin asignar
CPV-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00089;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00064;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00063;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00062;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00061;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00060;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00090;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00057;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00056;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00055;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00054;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00053;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00093;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00051;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00050;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00049;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00048;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00047;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00046;0.0;0.0;0.0;0.0;5;Sin asignar
CPHI-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPV-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00044;0.0;0.0;0.0;0.0;5;Sin asignar
CPV-00003;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00085;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00084;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-000736;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00080;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00075;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00013;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00011;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00081;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00006;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00074;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00084;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00003;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPVC-00002;0.0;0.0;0.0;0.0;5;Sin asignar
CPVC-00001;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00045;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00096;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00087;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00018;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00015;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00014;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00013;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00116;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00118;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00010;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00009;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00120;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00005;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00122;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00070;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00006;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00001;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00007;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00125;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01111;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-01110;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00017;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00019;0.0;0.0;0.0;0.0;5;Sin asignar
BANL-00004;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00020;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00040;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00039;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00038;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00103;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00036;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00035;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00033;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00106;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00108;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00030;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00029;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00027;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00025;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00022;0.0;0.0;0.0;0.0;5;Sin asignar
CPEH-00021;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00086;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00024;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00126;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00102;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00098;0.0;0.0;0.0;0.0;5;Sin asignar
